CLAVEGEO,CVE_ENT,CVE_DISTRITO,CVE_MUN,CVE_SECCION,DESC_SECCION
200400401423,2,4,4,1423,Sección 01423
200400401424,2,4,4,1424,Sección 01424
200400401425,2,4,4,1425,Sección 01425
200400401426,2,4,4,1426,Sección 01426
200400401427,2,4,4,1427,Sección 01427
200400401428,2,4,4,1428,Sección 01428
200400401429,2,4,4,1429,Sección 01429
200400401430,2,4,4,1430,Sección 01430
200400401431,2,4,4,1431,Sección 01431
200400401432,2,4,4,1432,Sección 01432
200400401433,2,4,4,1433,Sección 01433
200400401434,2,4,4,1434,Sección 01434
200400401435,2,4,4,1435,Sección 01435
200400401436,2,4,4,1436,Sección 01436
200400401437,2,4,4,1437,Sección 01437
200400401438,2,4,4,1438,Sección 01438
200400401439,2,4,4,1439,Sección 01439
200400401440,2,4,4,1440,Sección 01440
200400401441,2,4,4,1441,Sección 01441
200400401442,2,4,4,1442,Sección 01442
200400401443,2,4,4,1443,Sección 01443
200400401444,2,4,4,1444,Sección 01444
200400401445,2,4,4,1445,Sección 01445
200400401446,2,4,4,1446,Sección 01446
200400401447,2,4,4,1447,Sección 01447
200400401448,2,4,4,1448,Sección 01448
200400401449,2,4,4,1449,Sección 01449
200400401450,2,4,4,1450,Sección 01450
200400401451,2,4,4,1451,Sección 01451
200400401452,2,4,4,1452,Sección 01452
200400401453,2,4,4,1453,Sección 01453
200400401454,2,4,4,1454,Sección 01454
200400401455,2,4,4,1455,Sección 01455
200400401456,2,4,4,1456,Sección 01456
200400401457,2,4,4,1457,Sección 01457
200400401458,2,4,4,1458,Sección 01458
200400401459,2,4,4,1459,Sección 01459
200400401460,2,4,4,1460,Sección 01460
200400401461,2,4,4,1461,Sección 01461
200400401462,2,4,4,1462,Sección 01462
200400401463,2,4,4,1463,Sección 01463
200400401464,2,4,4,1464,Sección 01464
200400401465,2,4,4,1465,Sección 01465
200400401466,2,4,4,1466,Sección 01466
200400401467,2,4,4,1467,Sección 01467
200400401468,2,4,4,1468,Sección 01468
200400401469,2,4,4,1469,Sección 01469
200400401470,2,4,4,1470,Sección 01470
200400401471,2,4,4,1471,Sección 01471
200400401472,2,4,4,1472,Sección 01472
200400401473,2,4,4,1473,Sección 01473
200400401474,2,4,4,1474,Sección 01474
200400401475,2,4,4,1475,Sección 01475
200400401476,2,4,4,1476,Sección 01476
200400401477,2,4,4,1477,Sección 01477
200400401478,2,4,4,1478,Sección 01478
200400401479,2,4,4,1479,Sección 01479
200400401480,2,4,4,1480,Sección 01480
200400401481,2,4,4,1481,Sección 01481
200400401482,2,4,4,1482,Sección 01482
200400401483,2,4,4,1483,Sección 01483
200400401526,2,4,4,1526,Sección 01526
200400401527,2,4,4,1527,Sección 01527
200400401528,2,4,4,1528,Sección 01528
200400401529,2,4,4,1529,Sección 01529
200400401530,2,4,4,1530,Sección 01530
200400401531,2,4,4,1531,Sección 01531
200400401532,2,4,4,1532,Sección 01532
200400401533,2,4,4,1533,Sección 01533
200400401534,2,4,4,1534,Sección 01534
200400401535,2,4,4,1535,Sección 01535
200400401536,2,4,4,1536,Sección 01536
200400401537,2,4,4,1537,Sección 01537
200400401538,2,4,4,1538,Sección 01538
200400401539,2,4,4,1539,Sección 01539
200400401540,2,4,4,1540,Sección 01540
200400401541,2,4,4,1541,Sección 01541
200400401542,2,4,4,1542,Sección 01542
200400401543,2,4,4,1543,Sección 01543
200400401544,2,4,4,1544,Sección 01544
200400401545,2,4,4,1545,Sección 01545
200400401546,2,4,4,1546,Sección 01546
200400401547,2,4,4,1547,Sección 01547
200400401548,2,4,4,1548,Sección 01548
200400401549,2,4,4,1549,Sección 01549
200400401550,2,4,4,1550,Sección 01550
200400401551,2,4,4,1551,Sección 01551
200400401552,2,4,4,1552,Sección 01552
200400401553,2,4,4,1553,Sección 01553
200400401554,2,4,4,1554,Sección 01554
200400401555,2,4,4,1555,Sección 01555
200400401556,2,4,4,1556,Sección 01556
200400401557,2,4,4,1557,Sección 01557
200400401558,2,4,4,1558,Sección 01558
200400401559,2,4,4,1559,Sección 01559
200400401560,2,4,4,1560,Sección 01560
200400401561,2,4,4,1561,Sección 01561
200400401562,2,4,4,1562,Sección 01562
200400401563,2,4,4,1563,Sección 01563
200400401564,2,4,4,1564,Sección 01564
200400401565,2,4,4,1565,Sección 01565
200400401566,2,4,4,1566,Sección 01566
200400401567,2,4,4,1567,Sección 01567
200400401568,2,4,4,1568,Sección 01568
200400401569,2,4,4,1569,Sección 01569
200400401570,2,4,4,1570,Sección 01570
200400401571,2,4,4,1571,Sección 01571
200400401572,2,4,4,1572,Sección 01572
200400401573,2,4,4,1573,Sección 01573
200400401574,2,4,4,1574,Sección 01574
200400401575,2,4,4,1575,Sección 01575
200400401576,2,4,4,1576,Sección 01576
200400401577,2,4,4,1577,Sección 01577
200400401578,2,4,4,1578,Sección 01578
200400401579,2,4,4,1579,Sección 01579
200400401580,2,4,4,1580,Sección 01580
200400401581,2,4,4,1581,Sección 01581
200400401582,2,4,4,1582,Sección 01582
200400401583,2,4,4,1583,Sección 01583
200400401584,2,4,4,1584,Sección 01584
200400401585,2,4,4,1585,Sección 01585
200400401586,2,4,4,1586,Sección 01586
200400401587,2,4,4,1587,Sección 01587
200400401588,2,4,4,1588,Sección 01588
200400401589,2,4,4,1589,Sección 01589
200400401590,2,4,4,1590,Sección 01590
200400401591,2,4,4,1591,Sección 01591
200400401592,2,4,4,1592,Sección 01592
200400401593,2,4,4,1593,Sección 01593
200400401594,2,4,4,1594,Sección 01594
200400401595,2,4,4,1595,Sección 01595
200400401596,2,4,4,1596,Sección 01596
200400401597,2,4,4,1597,Sección 01597
200400401598,2,4,4,1598,Sección 01598
200400401599,2,4,4,1599,Sección 01599
200400401600,2,4,4,1600,Sección 01600
200400401601,2,4,4,1601,Sección 01601
200400401602,2,4,4,1602,Sección 01602
200400401603,2,4,4,1603,Sección 01603
200400401604,2,4,4,1604,Sección 01604
200400401605,2,4,4,1605,Sección 01605
200400401606,2,4,4,1606,Sección 01606
200400401607,2,4,4,1607,Sección 01607
200400401608,2,4,4,1608,Sección 01608
200400401609,2,4,4,1609,Sección 01609
200400401610,2,4,4,1610,Sección 01610
200400401611,2,4,4,1611,Sección 01611
200400401612,2,4,4,1612,Sección 01612
200400401613,2,4,4,1613,Sección 01613
200400401614,2,4,4,1614,Sección 01614
200400401615,2,4,4,1615,Sección 01615
200400401616,2,4,4,1616,Sección 01616
200400401617,2,4,4,1617,Sección 01617
200400401618,2,4,4,1618,Sección 01618
200400401619,2,4,4,1619,Sección 01619
200400401620,2,4,4,1620,Sección 01620
200400401621,2,4,4,1621,Sección 01621
200400401622,2,4,4,1622,Sección 01622
200400401623,2,4,4,1623,Sección 01623
200400401624,2,4,4,1624,Sección 01624
200400401625,2,4,4,1625,Sección 01625
200400401626,2,4,4,1626,Sección 01626
200400401627,2,4,4,1627,Sección 01627
200400401628,2,4,4,1628,Sección 01628
200400401629,2,4,4,1629,Sección 01629
200400401630,2,4,4,1630,Sección 01630
200400401631,2,4,4,1631,Sección 01631
200400401632,2,4,4,1632,Sección 01632
200400401633,2,4,4,1633,Sección 01633
200400401634,2,4,4,1634,Sección 01634
200400401635,2,4,4,1635,Sección 01635
200400401636,2,4,4,1636,Sección 01636
200400401637,2,4,4,1637,Sección 01637
200400401638,2,4,4,1638,Sección 01638
200400401639,2,4,4,1639,Sección 01639
200400401640,2,4,4,1640,Sección 01640
200400401641,2,4,4,1641,Sección 01641
200500400868,2,5,4,868,Sección 00868
200500400869,2,5,4,869,Sección 00869
200500400870,2,5,4,870,Sección 00870
200500400871,2,5,4,871,Sección 00871
200500400872,2,5,4,872,Sección 00872
200500400873,2,5,4,873,Sección 00873
200500400874,2,5,4,874,Sección 00874
200500400875,2,5,4,875,Sección 00875
200500400876,2,5,4,876,Sección 00876
200500400877,2,5,4,877,Sección 00877
200500400878,2,5,4,878,Sección 00878
200500400879,2,5,4,879,Sección 00879
200500400880,2,5,4,880,Sección 00880
200500400881,2,5,4,881,Sección 00881
200500400882,2,5,4,882,Sección 00882
200500400883,2,5,4,883,Sección 00883
200500400884,2,5,4,884,Sección 00884
200500400885,2,5,4,885,Sección 00885
200500400886,2,5,4,886,Sección 00886
200500400887,2,5,4,887,Sección 00887
200500400900,2,5,4,900,Sección 00900
200500400901,2,5,4,901,Sección 00901
200500400927,2,5,4,927,Sección 00927
200500400928,2,5,4,928,Sección 00928
200500400929,2,5,4,929,Sección 00929
200500400930,2,5,4,930,Sección 00930
200500400931,2,5,4,931,Sección 00931
200500400932,2,5,4,932,Sección 00932
200500400933,2,5,4,933,Sección 00933
200500400934,2,5,4,934,Sección 00934
200500400935,2,5,4,935,Sección 00935
200500400936,2,5,4,936,Sección 00936
200500400937,2,5,4,937,Sección 00937
200500400938,2,5,4,938,Sección 00938
200500400939,2,5,4,939,Sección 00939
200500400940,2,5,4,940,Sección 00940
200500400941,2,5,4,941,Sección 00941
200500400942,2,5,4,942,Sección 00942
200500400943,2,5,4,943,Sección 00943
200500400957,2,5,4,957,Sección 00957
200500400958,2,5,4,958,Sección 00958
200500400959,2,5,4,959,Sección 00959
200500400960,2,5,4,960,Sección 00960
200500400961,2,5,4,961,Sección 00961
200500400962,2,5,4,962,Sección 00962
200500400963,2,5,4,963,Sección 00963
200500400964,2,5,4,964,Sección 00964
200500400965,2,5,4,965,Sección 00965
200500400970,2,5,4,970,Sección 00970
200500400971,2,5,4,971,Sección 00971
200500400972,2,5,4,972,Sección 00972
200500400973,2,5,4,973,Sección 00973
200500400974,2,5,4,974,Sección 00974
200500400975,2,5,4,975,Sección 00975
200500400976,2,5,4,976,Sección 00976
200500400999,2,5,4,999,Sección 00999
200500401014,2,5,4,1014,Sección 01014
200500401015,2,5,4,1015,Sección 01015
200500401016,2,5,4,1016,Sección 01016
200500401019,2,5,4,1019,Sección 01019
200500401020,2,5,4,1020,Sección 01020
200500401021,2,5,4,1021,Sección 01021
200500401022,2,5,4,1022,Sección 01022
200500401025,2,5,4,1025,Sección 01025
200500401030,2,5,4,1030,Sección 01030
200500401038,2,5,4,1038,Sección 01038
200500401039,2,5,4,1039,Sección 01039
200500401040,2,5,4,1040,Sección 01040
200500401041,2,5,4,1041,Sección 01041
200500401042,2,5,4,1042,Sección 01042
200500401043,2,5,4,1043,Sección 01043
200500401044,2,5,4,1044,Sección 01044
200500401045,2,5,4,1045,Sección 01045
200500401046,2,5,4,1046,Sección 01046
200500401047,2,5,4,1047,Sección 01047
200500401048,2,5,4,1048,Sección 01048
200500401051,2,5,4,1051,Sección 01051
200500401052,2,5,4,1052,Sección 01052
200500401053,2,5,4,1053,Sección 01053
200500401054,2,5,4,1054,Sección 01054
200500401055,2,5,4,1055,Sección 01055
200500401056,2,5,4,1056,Sección 01056
200500401057,2,5,4,1057,Sección 01057
200500401058,2,5,4,1058,Sección 01058
200500401059,2,5,4,1059,Sección 01059
200500401060,2,5,4,1060,Sección 01060
200500401061,2,5,4,1061,Sección 01061
200500401062,2,5,4,1062,Sección 01062
200500401063,2,5,4,1063,Sección 01063
200500401064,2,5,4,1064,Sección 01064
200500401065,2,5,4,1065,Sección 01065
200500401066,2,5,4,1066,Sección 01066
200500401067,2,5,4,1067,Sección 01067
200500401068,2,5,4,1068,Sección 01068
200500401069,2,5,4,1069,Sección 01069
200500401070,2,5,4,1070,Sección 01070
200500401071,2,5,4,1071,Sección 01071
200500401072,2,5,4,1072,Sección 01072
200500401073,2,5,4,1073,Sección 01073
200500401074,2,5,4,1074,Sección 01074
200500401075,2,5,4,1075,Sección 01075
200500401076,2,5,4,1076,Sección 01076
200500401077,2,5,4,1077,Sección 01077
200500401078,2,5,4,1078,Sección 01078
200500401079,2,5,4,1079,Sección 01079
200500401080,2,5,4,1080,Sección 01080
200500401081,2,5,4,1081,Sección 01081
200500401082,2,5,4,1082,Sección 01082
200500401083,2,5,4,1083,Sección 01083
200500401084,2,5,4,1084,Sección 01084
200500401085,2,5,4,1085,Sección 01085
200500401086,2,5,4,1086,Sección 01086
200500401087,2,5,4,1087,Sección 01087
200500401088,2,5,4,1088,Sección 01088
200500401089,2,5,4,1089,Sección 01089
200500401090,2,5,4,1090,Sección 01090
200500401091,2,5,4,1091,Sección 01091
200500401092,2,5,4,1092,Sección 01092
200500401093,2,5,4,1093,Sección 01093
200500401094,2,5,4,1094,Sección 01094
200500401095,2,5,4,1095,Sección 01095
200500401096,2,5,4,1096,Sección 01096
200500401097,2,5,4,1097,Sección 01097
200500401098,2,5,4,1098,Sección 01098
200500401099,2,5,4,1099,Sección 01099
200500401100,2,5,4,1100,Sección 01100
200500401101,2,5,4,1101,Sección 01101
200500401102,2,5,4,1102,Sección 01102
200500401103,2,5,4,1103,Sección 01103
200500401104,2,5,4,1104,Sección 01104
200500401105,2,5,4,1105,Sección 01105
200500401106,2,5,4,1106,Sección 01106
200500401107,2,5,4,1107,Sección 01107
200500401108,2,5,4,1108,Sección 01108
200500401109,2,5,4,1109,Sección 01109
200500401110,2,5,4,1110,Sección 01110
200500401111,2,5,4,1111,Sección 01111
200500401112,2,5,4,1112,Sección 01112
200500401113,2,5,4,1113,Sección 01113
200500401114,2,5,4,1114,Sección 01114
200500401115,2,5,4,1115,Sección 01115
200500401116,2,5,4,1116,Sección 01116
200500401117,2,5,4,1117,Sección 01117
200500401118,2,5,4,1118,Sección 01118
200500401119,2,5,4,1119,Sección 01119
200500401122,2,5,4,1122,Sección 01122
200500401123,2,5,4,1123,Sección 01123
200500401128,2,5,4,1128,Sección 01128
200500401129,2,5,4,1129,Sección 01129
200500401130,2,5,4,1130,Sección 01130
200500401131,2,5,4,1131,Sección 01131
200500401132,2,5,4,1132,Sección 01132
200500401133,2,5,4,1133,Sección 01133
200500401134,2,5,4,1134,Sección 01134
200500401135,2,5,4,1135,Sección 01135
200500401136,2,5,4,1136,Sección 01136
200500401137,2,5,4,1137,Sección 01137
200500401138,2,5,4,1138,Sección 01138
200500401139,2,5,4,1139,Sección 01139
200500401140,2,5,4,1140,Sección 01140
200500401150,2,5,4,1150,Sección 01150
200500401299,2,5,4,1299,Sección 01299
200500401300,2,5,4,1300,Sección 01300
200500401301,2,5,4,1301,Sección 01301
200500401302,2,5,4,1302,Sección 01302
200500401303,2,5,4,1303,Sección 01303
200500401304,2,5,4,1304,Sección 01304
200500401305,2,5,4,1305,Sección 01305
200500401306,2,5,4,1306,Sección 01306
200500401307,2,5,4,1307,Sección 01307
200500401308,2,5,4,1308,Sección 01308
200500401309,2,5,4,1309,Sección 01309
200500401310,2,5,4,1310,Sección 01310
200500401311,2,5,4,1311,Sección 01311
200500401312,2,5,4,1312,Sección 01312
200500401313,2,5,4,1313,Sección 01313
200500401314,2,5,4,1314,Sección 01314
200500401315,2,5,4,1315,Sección 01315
200500401316,2,5,4,1316,Sección 01316
200500401317,2,5,4,1317,Sección 01317
200500401318,2,5,4,1318,Sección 01318
200500401319,2,5,4,1319,Sección 01319
200500401320,2,5,4,1320,Sección 01320
200500401321,2,5,4,1321,Sección 01321
200500401322,2,5,4,1322,Sección 01322
200500401323,2,5,4,1323,Sección 01323
200500401324,2,5,4,1324,Sección 01324
200500401325,2,5,4,1325,Sección 01325
200500401326,2,5,4,1326,Sección 01326
200500401327,2,5,4,1327,Sección 01327
200500401328,2,5,4,1328,Sección 01328
200500401329,2,5,4,1329,Sección 01329
200500401330,2,5,4,1330,Sección 01330
200500401331,2,5,4,1331,Sección 01331
200600400735,2,6,4,735,Sección 00735
200600400736,2,6,4,736,Sección 00736
200600400737,2,6,4,737,Sección 00737
200600400738,2,6,4,738,Sección 00738
200600400739,2,6,4,739,Sección 00739
200600400740,2,6,4,740,Sección 00740
200600400741,2,6,4,741,Sección 00741
200600400742,2,6,4,742,Sección 00742
200600400743,2,6,4,743,Sección 00743
200600400744,2,6,4,744,Sección 00744
200600400745,2,6,4,745,Sección 00745
200600400746,2,6,4,746,Sección 00746
200600400747,2,6,4,747,Sección 00747
200600400748,2,6,4,748,Sección 00748
200600400749,2,6,4,749,Sección 00749
200600400750,2,6,4,750,Sección 00750
200600400751,2,6,4,751,Sección 00751
200600400752,2,6,4,752,Sección 00752
200600400753,2,6,4,753,Sección 00753
200600400754,2,6,4,754,Sección 00754
200600400755,2,6,4,755,Sección 00755
200600400756,2,6,4,756,Sección 00756
200600400757,2,6,4,757,Sección 00757
200600400758,2,6,4,758,Sección 00758
200600400759,2,6,4,759,Sección 00759
200600400760,2,6,4,760,Sección 00760
200600400761,2,6,4,761,Sección 00761
200600400762,2,6,4,762,Sección 00762
200600400763,2,6,4,763,Sección 00763
200600400764,2,6,4,764,Sección 00764
200600400765,2,6,4,765,Sección 00765
200600400766,2,6,4,766,Sección 00766
200600400767,2,6,4,767,Sección 00767
200600400768,2,6,4,768,Sección 00768
200600400769,2,6,4,769,Sección 00769
200600400770,2,6,4,770,Sección 00770
200600400771,2,6,4,771,Sección 00771
200600400772,2,6,4,772,Sección 00772
200600400773,2,6,4,773,Sección 00773
200600400774,2,6,4,774,Sección 00774
200600400775,2,6,4,775,Sección 00775
200600400776,2,6,4,776,Sección 00776
200600400777,2,6,4,777,Sección 00777
200600400778,2,6,4,778,Sección 00778
200600400779,2,6,4,779,Sección 00779
200600400780,2,6,4,780,Sección 00780
200600400781,2,6,4,781,Sección 00781
200600400782,2,6,4,782,Sección 00782
200600400783,2,6,4,783,Sección 00783
200600400784,2,6,4,784,Sección 00784
200600400785,2,6,4,785,Sección 00785
200600400786,2,6,4,786,Sección 00786
200600400787,2,6,4,787,Sección 00787
200600400788,2,6,4,788,Sección 00788
200600400789,2,6,4,789,Sección 00789
200600400790,2,6,4,790,Sección 00790
200600400791,2,6,4,791,Sección 00791
200600400792,2,6,4,792,Sección 00792
200600400793,2,6,4,793,Sección 00793
200600400794,2,6,4,794,Sección 00794
200600400795,2,6,4,795,Sección 00795
200600400796,2,6,4,796,Sección 00796
200600400797,2,6,4,797,Sección 00797
200600400798,2,6,4,798,Sección 00798
200600400799,2,6,4,799,Sección 00799
200600400800,2,6,4,800,Sección 00800
200600400801,2,6,4,801,Sección 00801
200600400802,2,6,4,802,Sección 00802
200600400803,2,6,4,803,Sección 00803
200600400804,2,6,4,804,Sección 00804
200600400805,2,6,4,805,Sección 00805
200600400806,2,6,4,806,Sección 00806
200600400807,2,6,4,807,Sección 00807
200600400808,2,6,4,808,Sección 00808
200600400809,2,6,4,809,Sección 00809
200600400810,2,6,4,810,Sección 00810
200600400811,2,6,4,811,Sección 00811
200600400812,2,6,4,812,Sección 00812
200600400813,2,6,4,813,Sección 00813
200600400814,2,6,4,814,Sección 00814
200600400815,2,6,4,815,Sección 00815
200600400816,2,6,4,816,Sección 00816
200600400817,2,6,4,817,Sección 00817
200600400818,2,6,4,818,Sección 00818
200600400819,2,6,4,819,Sección 00819
200600400820,2,6,4,820,Sección 00820
200600400821,2,6,4,821,Sección 00821
200600400822,2,6,4,822,Sección 00822
200600400823,2,6,4,823,Sección 00823
200600400824,2,6,4,824,Sección 00824
200600400825,2,6,4,825,Sección 00825
200600400826,2,6,4,826,Sección 00826
200600400827,2,6,4,827,Sección 00827
200600400828,2,6,4,828,Sección 00828
200600400829,2,6,4,829,Sección 00829
200600400830,2,6,4,830,Sección 00830
200600400831,2,6,4,831,Sección 00831
200600400832,2,6,4,832,Sección 00832
200600400833,2,6,4,833,Sección 00833
200600400834,2,6,4,834,Sección 00834
200600400835,2,6,4,835,Sección 00835
200600400836,2,6,4,836,Sección 00836
200600400837,2,6,4,837,Sección 00837
200600400838,2,6,4,838,Sección 00838
200600400839,2,6,4,839,Sección 00839
200600400840,2,6,4,840,Sección 00840
200600400841,2,6,4,841,Sección 00841
200600400842,2,6,4,842,Sección 00842
200600400843,2,6,4,843,Sección 00843
200600400844,2,6,4,844,Sección 00844
200600400845,2,6,4,845,Sección 00845
200600400846,2,6,4,846,Sección 00846
200600400847,2,6,4,847,Sección 00847
200600400848,2,6,4,848,Sección 00848
200600400849,2,6,4,849,Sección 00849
200600400850,2,6,4,850,Sección 00850
200600400851,2,6,4,851,Sección 00851
200600400852,2,6,4,852,Sección 00852
200600400853,2,6,4,853,Sección 00853
200600400854,2,6,4,854,Sección 00854
200600400855,2,6,4,855,Sección 00855
200600400856,2,6,4,856,Sección 00856
200600400857,2,6,4,857,Sección 00857
200600400858,2,6,4,858,Sección 00858
200600400859,2,6,4,859,Sección 00859
200600400860,2,6,4,860,Sección 00860
200600400861,2,6,4,861,Sección 00861
200600400862,2,6,4,862,Sección 00862
200600400863,2,6,4,863,Sección 00863
200600400864,2,6,4,864,Sección 00864
200600400865,2,6,4,865,Sección 00865
200600400866,2,6,4,866,Sección 00866
200600400867,2,6,4,867,Sección 00867
200600400888,2,6,4,888,Sección 00888
200600400889,2,6,4,889,Sección 00889
200600400890,2,6,4,890,Sección 00890
200600400891,2,6,4,891,Sección 00891
200600400892,2,6,4,892,Sección 00892
200600400893,2,6,4,893,Sección 00893
200600400894,2,6,4,894,Sección 00894
200600400895,2,6,4,895,Sección 00895
200600400896,2,6,4,896,Sección 00896
200600400897,2,6,4,897,Sección 00897
200600400898,2,6,4,898,Sección 00898
200600400899,2,6,4,899,Sección 00899
200600400902,2,6,4,902,Sección 00902
200600400903,2,6,4,903,Sección 00903
200600400904,2,6,4,904,Sección 00904
200600400905,2,6,4,905,Sección 00905
200600400906,2,6,4,906,Sección 00906
200600400907,2,6,4,907,Sección 00907
200600400908,2,6,4,908,Sección 00908
200600400909,2,6,4,909,Sección 00909
200600400910,2,6,4,910,Sección 00910
200600400911,2,6,4,911,Sección 00911
200600400912,2,6,4,912,Sección 00912
200600400913,2,6,4,913,Sección 00913
200600400914,2,6,4,914,Sección 00914
200600400915,2,6,4,915,Sección 00915
200600400916,2,6,4,916,Sección 00916
200600400917,2,6,4,917,Sección 00917
200600400918,2,6,4,918,Sección 00918
200600400919,2,6,4,919,Sección 00919
200600400920,2,6,4,920,Sección 00920
200600400921,2,6,4,921,Sección 00921
200600400922,2,6,4,922,Sección 00922
200600400923,2,6,4,923,Sección 00923
200600400924,2,6,4,924,Sección 00924
200600400925,2,6,4,925,Sección 00925
200600400926,2,6,4,926,Sección 00926
200600400944,2,6,4,944,Sección 00944
200600400945,2,6,4,945,Sección 00945
200600400946,2,6,4,946,Sección 00946
200600400947,2,6,4,947,Sección 00947
200600400948,2,6,4,948,Sección 00948
200600400949,2,6,4,949,Sección 00949
200600400950,2,6,4,950,Sección 00950
200600400951,2,6,4,951,Sección 00951
200600400952,2,6,4,952,Sección 00952
200600400953,2,6,4,953,Sección 00953
200600400954,2,6,4,954,Sección 00954
200600400955,2,6,4,955,Sección 00955
200600400956,2,6,4,956,Sección 00956
200600400977,2,6,4,977,Sección 00977
200600400978,2,6,4,978,Sección 00978
200600400979,2,6,4,979,Sección 00979
200600400980,2,6,4,980,Sección 00980
200600400981,2,6,4,981,Sección 00981
200600400982,2,6,4,982,Sección 00982
200600400983,2,6,4,983,Sección 00983
200600400984,2,6,4,984,Sección 00984
200600400985,2,6,4,985,Sección 00985
200600400986,2,6,4,986,Sección 00986
200600400987,2,6,4,987,Sección 00987
200600400988,2,6,4,988,Sección 00988
200600400989,2,6,4,989,Sección 00989
200600400990,2,6,4,990,Sección 00990
200600400991,2,6,4,991,Sección 00991
200600400992,2,6,4,992,Sección 00992
200600400993,2,6,4,993,Sección 00993
200600400994,2,6,4,994,Sección 00994
200600400995,2,6,4,995,Sección 00995
200600400996,2,6,4,996,Sección 00996
200600400997,2,6,4,997,Sección 00997
200600400998,2,6,4,998,Sección 00998
200600401017,2,6,4,1017,Sección 01017
200600401018,2,6,4,1018,Sección 01018
200600401023,2,6,4,1023,Sección 01023
200600401024,2,6,4,1024,Sección 01024
200600401026,2,6,4,1026,Sección 01026
200600401027,2,6,4,1027,Sección 01027
200600401028,2,6,4,1028,Sección 01028
200600401029,2,6,4,1029,Sección 01029
200600401245,2,6,4,1245,Sección 01245
200600401246,2,6,4,1246,Sección 01246
200600401247,2,6,4,1247,Sección 01247
200600401248,2,6,4,1248,Sección 01248
200600401249,2,6,4,1249,Sección 01249
200600401250,2,6,4,1250,Sección 01250
200600401251,2,6,4,1251,Sección 01251
200600401252,2,6,4,1252,Sección 01252
200600401253,2,6,4,1253,Sección 01253
200600401254,2,6,4,1254,Sección 01254
200600401255,2,6,4,1255,Sección 01255
200600401256,2,6,4,1256,Sección 01256
200600401257,2,6,4,1257,Sección 01257
200600401258,2,6,4,1258,Sección 01258
200600401358,2,6,4,1358,Sección 01358
200600401359,2,6,4,1359,Sección 01359
200600401360,2,6,4,1360,Sección 01360
200600401361,2,6,4,1361,Sección 01361
200600401362,2,6,4,1362,Sección 01362
200600401484,2,6,4,1484,Sección 01484
200600401485,2,6,4,1485,Sección 01485
200600401486,2,6,4,1486,Sección 01486
200600401487,2,6,4,1487,Sección 01487
200600401488,2,6,4,1488,Sección 01488
200600401489,2,6,4,1489,Sección 01489
200600401490,2,6,4,1490,Sección 01490
200600401491,2,6,4,1491,Sección 01491
200600401492,2,6,4,1492,Sección 01492
200600401493,2,6,4,1493,Sección 01493
200600401494,2,6,4,1494,Sección 01494
200600401495,2,6,4,1495,Sección 01495
200600401496,2,6,4,1496,Sección 01496
200600401497,2,6,4,1497,Sección 01497
200600401498,2,6,4,1498,Sección 01498
200600401499,2,6,4,1499,Sección 01499
200600401500,2,6,4,1500,Sección 01500
200600401501,2,6,4,1501,Sección 01501
200600401502,2,6,4,1502,Sección 01502
200600401503,2,6,4,1503,Sección 01503
200600401504,2,6,4,1504,Sección 01504
200600401505,2,6,4,1505,Sección 01505
200600401506,2,6,4,1506,Sección 01506
200600401507,2,6,4,1507,Sección 01507
200600401508,2,6,4,1508,Sección 01508
200600401509,2,6,4,1509,Sección 01509
200600401510,2,6,4,1510,Sección 01510
200600401511,2,6,4,1511,Sección 01511
200600401512,2,6,4,1512,Sección 01512
200600401513,2,6,4,1513,Sección 01513
200600401514,2,6,4,1514,Sección 01514
200600401515,2,6,4,1515,Sección 01515
200600401516,2,6,4,1516,Sección 01516
200600401517,2,6,4,1517,Sección 01517
200600401518,2,6,4,1518,Sección 01518
200600401519,2,6,4,1519,Sección 01519
200600401520,2,6,4,1520,Sección 01520
200600401521,2,6,4,1521,Sección 01521
200600401522,2,6,4,1522,Sección 01522
200600401523,2,6,4,1523,Sección 01523
200600401524,2,6,4,1524,Sección 01524
200600401525,2,6,4,1525,Sección 01525
200700100012,2,7,1,12,Sección 00012
200700100013,2,7,1,13,Sección 00013
200700100014,2,7,1,14,Sección 00014
200700100036,2,7,1,36,Sección 00036
200700100060,2,7,1,60,Sección 00060
200700100061,2,7,1,61,Sección 00061
200700100062,2,7,1,62,Sección 00062
200700100079,2,7,1,79,Sección 00079
200700100080,2,7,1,80,Sección 00080
200700100081,2,7,1,81,Sección 00081
200700100082,2,7,1,82,Sección 00082
200700100083,2,7,1,83,Sección 00083
200700100084,2,7,1,84,Sección 00084
200700100092,2,7,1,92,Sección 00092
200700100093,2,7,1,93,Sección 00093
200700100094,2,7,1,94,Sección 00094
200700100095,2,7,1,95,Sección 00095
200700100096,2,7,1,96,Sección 00096
200700100097,2,7,1,97,Sección 00097
200700100098,2,7,1,98,Sección 00098
200700100099,2,7,1,99,Sección 00099
200700100100,2,7,1,100,Sección 00100
200700100101,2,7,1,101,Sección 00101
200700100102,2,7,1,102,Sección 00102
200700100107,2,7,1,107,Sección 00107
200700100108,2,7,1,108,Sección 00108
200700100109,2,7,1,109,Sección 00109
200700100128,2,7,1,128,Sección 00128
200700100129,2,7,1,129,Sección 00129
200700100169,2,7,1,169,Sección 00169
200700100170,2,7,1,170,Sección 00170
200700100171,2,7,1,171,Sección 00171
200700100172,2,7,1,172,Sección 00172
