index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
2268,Ensenada,1,Ensenada,7432,39,49,4,5,0,12.11,1.63,12,1.09,4.90,9,14
2269,Ensenada,1,Ensenada,7432,40,119,5,7,*,11.86,1.43,36,0.85,3.40,27,38
2270,Ensenada,1,Ensenada,7432,41,146,7,8,*,9,1.75,44,1.26,3.56,16,70
2271,Ensenada,1,Ensenada,7432,42,188,14,13,*,9.17,1.75,54,1.22,3.69,24,65
2272,Ensenada,1,Ensenada,7432,43,101,7,5,0,9.90,1.94,29,1.16,3.61,10,38
2273,Ensenada,1,Ensenada,7432,44,218,19,17,0,8.94,1.52,62,1.19,3.76,17,82
2274,Ensenada,1,Ensenada,7432,45,70,3,4,0,8.23,2.03,23,1.11,3.18,3,35
2275,Ensenada,1,Ensenada,7432,46,138,11,11,*,8.90,1.84,38,1.25,3.83,11,54
2276,Ensenada,1,Ensenada,7432,47,96,7,11,3,8.71,2.28,30,1.19,3.69,9,32
2277,Ensenada,1,Ensenada,7432,48,7,0,*,0,4.50,4.50,4,1.75,2.33,0,3
2278,Ensenada,1,Ensenada,7432,49,64,5,5,*,8.13,2.65,21,1.68,3.56,*,30
2280,Ensenada,1,Ensenada,7447,1,0,0,0,0,0,0,0,0,0,0,0
2281,Ensenada,1,Ensenada,7447,5,74,5,3,6,8.86,2.78,18,1.16,4.35,6,38
2282,Ensenada,1,Ensenada,7447,7,142,8,3,5,9.60,1.46,49,0.80,3.55,21,52
2283,Ensenada,1,Ensenada,7447,9,6,0,*,*,7.20,5,6,0.46,2,*,*
2284,Ensenada,1,Ensenada,7447,11,21,0,0,*,10.31,1.36,17,0.91,4.20,*,4
2285,Ensenada,1,Ensenada,7447,13,22,*,*,0,7.82,2.29,6,0.96,3.67,3,5
2286,Ensenada,1,Ensenada,7447,16,4,*,*,*,*,*,2,*,*,*,*
2287,Ensenada,1,Ensenada,7447,18,40,*,*,0,9.74,1.64,14,0.94,4.25,4,12
2288,Ensenada,1,Ensenada,7447,19,21,4,*,0,8.42,2.14,6,1.24,3.50,*,0
2289,Ensenada,1,Ensenada,7447,24,71,*,*,*,9.59,1.94,25,0.85,3.38,14,22
2290,Ensenada,1,Ensenada,7447,27,0,0,0,0,0,0,0,0,0,0,0
2291,Ensenada,1,Ensenada,7447,28,3,*,*,*,*,*,1,*,*,*,*
2292,Ensenada,1,Ensenada,7447,29,38,3,*,*,8.70,1.92,9,1.36,4.75,5,20
2293,Ensenada,1,Ensenada,7447,30,5,*,*,*,*,*,3,*,*,*,*
2294,Ensenada,1,Ensenada,7447,31,3,*,*,*,*,*,1,*,*,*,*
2295,Ensenada,1,Ensenada,7447,33,10,*,*,*,*,*,3,*,*,*,*
2296,Ensenada,1,Ensenada,7447,34,0,0,0,0,0,0,0,0,0,0,0
2297,Ensenada,1,Ensenada,7447,35,0,0,0,0,0,0,1,0,0,0,0
2298,Ensenada,1,Ensenada,7447,36,0,0,0,0,0,0,1,0,0,0,0
2299,Ensenada,1,Ensenada,7447,37,4,*,*,*,*,*,1,*,*,*,*
2300,Ensenada,1,Ensenada,7447,38,17,*,*,0,7.67,3.17,4,1.21,4.25,*,6
2301,Ensenada,1,Ensenada,7447,39,0,0,0,0,0,0,0,0,0,0,0
2302,Ensenada,1,Ensenada,7447,40,7,*,*,*,*,*,5,*,*,*,*
2303,Ensenada,1,Ensenada,7447,41,0,0,0,0,0,0,0,0,0,0,0
2304,Ensenada,1,Ensenada,7447,42,2,*,*,*,*,*,2,*,*,*,*
2305,Ensenada,1,Ensenada,7447,43,18,4,*,0,8.10,1.60,7,1.29,6,*,6
2306,Ensenada,1,Ensenada,7447,45,9,0,0,0,6.80,1.67,8,1,3,*,0
2307,Ensenada,1,Ensenada,7447,46,0,0,0,0,0,0,0,0,0,0,0
2308,Ensenada,1,Ensenada,7447,47,12,*,3,0,8.14,3.20,3,1.50,4,*,5
2309,Ensenada,1,Ensenada,7447,48,22,*,0,*,9.14,3,11,0.85,3.14,*,8
2310,Ensenada,1,Ensenada,7447,49,18,*,*,0,8.62,2.80,6,1.29,4.50,*,9
2311,Ensenada,1,Ensenada,7447,50,34,3,0,3,9.92,1.60,9,1,3.78,3,12
2312,Ensenada,1,Ensenada,7447,51,43,0,*,3,9.61,2,14,1.02,3.58,6,21
2313,Ensenada,1,Ensenada,7447,52,11,*,0,*,8.70,2.75,4,0.85,2.75,*,7
2314,Ensenada,1,Ensenada,7447,53,8,0,0,*,5.14,1,7,0.89,2,*,5
2316,Ensenada,1,Ensenada,7451,1,75,*,4,0,11.86,1.72,20,0.78,3.75,15,28
2317,Ensenada,1,Ensenada,7451,2,48,0,*,0,11.08,1.44,18,0.76,3.20,9,16
2318,Ensenada,1,Ensenada,7451,3,28,0,*,*,12.04,1.40,9,0.78,3.50,7,4
2319,Ensenada,1,Ensenada,7451,5,37,*,*,*,11.72,1.56,15,0.86,3.36,7,12
2320,Ensenada,1,Ensenada,7451,7,32,*,*,*,13.39,1.12,11,0.71,3.20,8,6
2321,Ensenada,1,Ensenada,7451,8,176,*,*,19,10.13,2.41,60,0.74,3.45,29,69
2322,Ensenada,1,Ensenada,7451,9,47,*,*,3,11.90,1.55,19,0.64,3.13,14,13
2323,Ensenada,1,Ensenada,7451,10,168,7,16,*,9.43,2.03,39,1.24,4.54,11,58
2324,Ensenada,1,Ensenada,7451,11,60,0,*,7,12.16,2.07,20,0.86,3.33,12,22
2325,Ensenada,1,Ensenada,7451,12,53,*,*,4,11.07,2.13,19,0.84,3.12,10,19
2326,Ensenada,1,Ensenada,7451,13,45,*,0,3,11.71,2.89,17,0.76,3.21,12,15
2327,Ensenada,1,Ensenada,7451,14,60,4,*,3,10.90,2.17,24,0.60,3,14,23
2328,Ensenada,1,Ensenada,7451,16,53,3,*,5,8.16,2.32,29,1,3.53,5,25
2329,Ensenada,1,Ensenada,7451,18,38,*,4,0,9.03,1.92,11,1.03,3.80,3,8
2330,Ensenada,1,Ensenada,7451,19,28,0,3,*,9.33,1.75,12,0.90,3.11,4,8
2331,Ensenada,1,Ensenada,7451,20,21,5,0,0,8.86,1.75,8,0.84,3,3,4
2332,Ensenada,1,Ensenada,7451,21,34,0,0,*,11.81,2.06,9,0.67,3.78,7,7
2333,Ensenada,1,Ensenada,7451,24,233,11,13,*,8.54,2.01,63,1.33,4.24,12,86
2334,Ensenada,1,Ensenada,7451,26,0,0,0,0,0,0,0,0,0,0,0
2335,Ensenada,1,Ensenada,7451,29,67,0,*,9,10.90,2.30,24,0.77,3.35,11,21
2337,Ensenada,1,Ensenada,749A,1,37,*,*,3,7.37,3.38,12,1.32,3.70,*,10
2338,Ensenada,1,Ensenada,749A,2,43,3,*,4,9.14,2.53,18,1.05,3.07,3,15
2339,Ensenada,1,Ensenada,749A,4,69,4,7,4,7.84,2.11,23,1.25,3.63,5,18
2340,Ensenada,1,Ensenada,749A,5,137,10,8,7,8.53,2.14,39,1.13,3.91,9,45
2341,Ensenada,1,Ensenada,749A,6,6,*,*,*,*,*,2,*,*,*,*
2342,Ensenada,1,Ensenada,749A,8,25,0,0,0,8.74,1.62,7,0.93,4.17,*,6
2343,Ensenada,1,Ensenada,749A,10,10,*,*,*,*,*,3,*,*,*,*
2344,Ensenada,1,Ensenada,749A,14,31,*,3,*,7.90,4,11,1.29,3.44,*,20
2345,Ensenada,1,Ensenada,749A,15,159,8,11,5,8.67,2.06,46,1.42,3.79,6,67
2346,Ensenada,1,Ensenada,749A,16,40,*,*,*,7.97,4.13,11,1.43,3.64,*,13
2347,Ensenada,1,Ensenada,749A,17,77,3,10,5,8.48,2.85,24,1.18,4.05,6,24
2348,Ensenada,1,Ensenada,749A,18,16,0,*,0,8.15,2.25,6,0.80,3.20,*,8
2349,Ensenada,1,Ensenada,749A,19,260,11,21,9,8.15,2.35,85,1.27,4,14,109
2351,Ensenada,1,Ensenada,7502,20,212,7,12,3,10.63,1.65,67,0.83,3.66,36,67
2352,Ensenada,1,Ensenada,7502,22,127,7,3,4,10.58,1.82,35,0.73,3.85,24,30
2353,Ensenada,1,Ensenada,7502,23,111,7,6,6,10.07,1.90,29,0.80,3.83,16,25
2354,Ensenada,1,Ensenada,7502,24,139,3,3,*,12.76,1.39,36,0.84,3.97,23,36
2355,Ensenada,1,Ensenada,7502,25,144,6,4,3,11.33,1.58,42,0.77,3.51,31,38
2356,Ensenada,1,Ensenada,7502,26,125,*,5,4,11.24,1.85,37,0.82,3.57,15,41
2357,Ensenada,1,Ensenada,7502,27,115,6,8,3,11.86,2.04,39,0.71,3.29,19,33
2358,Ensenada,1,Ensenada,7502,28,104,4,4,0,11.33,1.62,29,0.83,4,16,19
2359,Ensenada,1,Ensenada,7502,29,18,0,3,*,8.79,1.43,6,0.90,3.60,3,9
2360,Ensenada,1,Ensenada,7502,30,21,*,*,0,9.21,1.75,6,0.88,3.50,3,7
2361,Ensenada,1,Ensenada,7502,31,13,*,0,*,9.60,3.25,6,0.81,3.25,*,3
2362,Ensenada,1,Ensenada,7502,32,7,0,0,0,10.57,2.67,6,0.44,1.75,*,4
2363,Ensenada,1,Ensenada,7502,33,14,0,0,0,10.29,1.43,6,0.88,3.50,*,6
2364,Ensenada,1,Ensenada,7502,34,14,*,0,*,9.25,1.38,6,0.70,2.80,*,4
2365,Ensenada,1,Ensenada,7502,35,20,0,0,0,10.44,1.50,6,0.83,3.33,4,8
2366,Ensenada,1,Ensenada,7502,36,23,*,4,0,11,2,6,1.05,4.60,*,*
2367,Ensenada,1,Ensenada,7502,37,16,*,0,*,10.85,1.50,6,0.89,3.20,*,4
2369,Ensenada,1,Ensenada,7625,1,23,0,*,7,14.32,2.58,12,0.44,2.88,8,16
2370,Ensenada,1,Ensenada,7625,3,0,0,0,0,0,0,0,0,0,0,0
2371,Ensenada,1,Ensenada,7625,5,39,*,0,3,14.85,1.24,22,0.70,2.79,13,14
2372,Ensenada,1,Ensenada,7625,7,30,*,*,0,16.35,0.67,14,0.57,2.31,11,16
2373,Ensenada,1,Ensenada,7625,8,38,*,*,*,16.94,1,21,0.40,2.24,14,14
2374,Ensenada,1,Ensenada,7625,10,4,0,0,*,12.50,3.50,13,0.33,1.33,*,*
2375,Ensenada,1,Ensenada,7625,11,1,*,*,*,*,*,17,*,*,*,*
2376,Ensenada,1,Ensenada,7625,12,6,*,0,*,14.60,3.67,27,1.50,2,0,3
2377,Ensenada,1,Ensenada,7625,13,1,*,*,*,*,*,2,*,*,*,*
2378,Ensenada,1,Ensenada,7625,14,1,*,*,*,*,*,3,*,*,*,*
2379,Ensenada,1,Ensenada,7625,15,35,*,3,*,12.52,1.38,18,0.63,2.92,8,8
2381,Ensenada,1,Ensenada,7644,1,0,0,0,0,0,0,0,0,0,0,0
2382,Ensenada,1,Ensenada,7644,2,77,6,4,*,7.65,2.59,23,1.33,4.05,3,31
2383,Ensenada,1,Ensenada,7644,3,98,5,5,*,8.55,2.38,21,1.17,4.67,7,40
2384,Ensenada,1,Ensenada,7644,4,88,8,4,0,9.15,2.12,24,1.24,4.19,6,44
2385,Ensenada,1,Ensenada,7644,5,64,*,3,*,7.40,2.17,22,1.10,3.37,4,31
2386,Ensenada,1,Ensenada,7644,6,87,3,*,5,8.45,2.15,24,0.92,3.95,7,45
2387,Ensenada,1,Ensenada,7644,7,88,3,4,*,7.36,2.09,19,1.57,4.63,5,37
2388,Ensenada,1,Ensenada,7644,8,91,4,4,7,7.82,2.66,22,1.15,4.55,8,39
2389,Ensenada,1,Ensenada,7644,9,66,*,4,*,7.50,2.92,16,1.29,4.71,5,29
2390,Ensenada,1,Ensenada,7644,10,80,5,3,0,5.76,2.31,22,0.94,3.81,5,38
2391,Ensenada,1,Ensenada,7644,11,81,*,5,*,7.80,2.56,19,1.25,4.26,5,32
2392,Ensenada,1,Ensenada,7644,12,35,*,4,0,7.24,2.40,8,1.25,5,3,18
2393,Ensenada,1,Ensenada,7644,13,173,9,20,4,6.86,2.46,37,1.43,4.68,9,79
2394,Ensenada,1,Ensenada,7644,14,90,3,3,*,7.93,2.09,21,1.23,4.29,8,45
2395,Ensenada,1,Ensenada,7644,15,82,3,*,4,8.48,2.45,24,1.22,3.90,4,39
2396,Ensenada,1,Ensenada,7644,16,85,5,6,0,7.30,1.83,15,1.52,6.07,6,41
2397,Ensenada,1,Ensenada,7644,18,83,7,5,3,6.90,2.42,19,1.26,4.61,6,33
2398,Ensenada,1,Ensenada,7644,19,53,*,*,*,6.84,2.44,17,1.19,3.85,*,33
2399,Ensenada,1,Ensenada,7644,22,67,*,5,6,4.30,3.05,19,0.97,3.72,5,27
2400,Ensenada,1,Ensenada,7644,23,37,*,5,*,7.78,3.50,10,1.03,4.11,0,14
2401,Ensenada,1,Ensenada,7644,24,0,0,0,0,0,0,0,0,0,0,0
2402,Ensenada,1,Ensenada,7644,25,77,3,3,*,8.54,2.04,22,1.26,4.05,8,30
2403,Ensenada,1,Ensenada,7644,26,79,3,6,*,6.65,2.37,19,1.55,4.65,6,39
2404,Ensenada,1,Ensenada,7644,28,62,4,3,*,7.95,2.40,18,1.09,3.65,3,39
2405,Ensenada,1,Ensenada,7644,29,69,3,5,*,8.07,2.27,17,1.17,4.31,4,32
2407,Ensenada,1,Ensenada,7659,1,60,5,*,*,7.21,3.17,20,1.43,3.53,*,22
2408,Ensenada,1,Ensenada,7659,2,315,11,23,8,7.22,2.57,105,1.35,3.62,14,166
2409,Ensenada,1,Ensenada,7659,3,31,*,0,*,6.92,3.45,8,1.24,4.43,5,7
2410,Ensenada,1,Ensenada,7659,5,213,9,13,3,6.82,2.32,135,1.73,2.73,5,121
2411,Ensenada,1,Ensenada,7659,6,65,*,8,*,8.42,2.13,18,1.20,4.06,5,25
2412,Ensenada,1,Ensenada,7659,7,113,7,15,*,6.77,2.92,61,2.22,3.53,0,53
2413,Ensenada,1,Ensenada,7659,8,16,0,*,0,8.17,1.80,6,1.45,4,*,3
2414,Ensenada,1,Ensenada,7659,9,35,0,3,0,8.50,1.57,19,1.84,3.18,*,24
2416,Ensenada,1,Ensenada,7663,1,28,4,*,0,9.40,1.85,9,0.76,3.50,4,17
2417,Ensenada,1,Ensenada,7663,2,93,5,5,5,8.60,2.79,30,0.98,3.58,10,23
2418,Ensenada,1,Ensenada,7663,3,31,3,*,0,8.37,2.78,12,1.03,3.44,5,9
2419,Ensenada,1,Ensenada,7663,4,34,*,*,*,10.16,1.71,10,1.21,4.25,3,11
2420,Ensenada,1,Ensenada,7663,5,23,0,0,*,8.67,1.50,7,0.96,3.83,*,3
2421,Ensenada,1,Ensenada,7663,6,26,0,*,3,7.37,2.36,9,1.30,3.25,*,9
2422,Ensenada,1,Ensenada,7663,7,0,0,0,0,0,0,0,0,0,0,0
2423,Ensenada,1,Ensenada,7663,8,123,*,8,3,9.11,1.93,34,1.11,3.97,16,58
2424,Ensenada,1,Ensenada,7663,10,3,*,*,*,*,*,1,*,*,*,*
2425,Ensenada,1,Ensenada,7663,11,36,0,5,0,10.84,2,11,1.29,4.50,3,9
2426,Ensenada,1,Ensenada,7663,12,22,3,*,0,9.58,1.50,8,1.46,3.17,0,9
2427,Ensenada,1,Ensenada,7663,13,14,*,0,*,8.31,1.83,5,0.70,2.80,*,6
2428,Ensenada,1,Ensenada,7663,14,49,3,3,*,8.47,2.50,26,0.89,4.08,6,15
2429,Ensenada,1,Ensenada,7663,15,71,*,5,4,7.29,2.96,20,1.03,3.74,3,26
2430,Ensenada,1,Ensenada,7663,16,43,3,5,0,9.40,2.15,11,1.30,4.30,*,10
2431,Ensenada,1,Ensenada,7663,17,26,0,*,0,8.24,2.11,8,1.37,5.20,3,14
2432,Ensenada,1,Ensenada,7663,19,25,*,*,0,9.33,2.43,7,1.14,3.57,*,11
2433,Ensenada,1,Ensenada,7663,20,31,*,*,3,8.30,2.08,14,0.90,2.80,6,11
2434,Ensenada,1,Ensenada,7663,21,24,*,*,*,10.22,2,10,0.86,2.67,3,5
2435,Ensenada,1,Ensenada,7663,22,21,3,3,0,7.92,1.71,7,1.75,3.50,*,*
2436,Ensenada,1,Ensenada,7663,23,88,0,3,*,13.10,1.48,25,0.70,3.52,21,14
2437,Ensenada,1,Ensenada,7663,25,72,*,7,0,13.34,1.32,18,0.81,4,16,15
2438,Ensenada,1,Ensenada,7663,28,52,0,*,*,14.16,1.41,14,0.62,3.71,14,5
2439,Ensenada,1,Ensenada,7663,30,71,*,*,*,13.77,1.63,22,0.70,3.55,19,17
2440,Ensenada,1,Ensenada,7663,31,242,12,14,10,9,2.15,78,1.16,3.73,21,98
2442,Ensenada,1,Ensenada,7678,1,34,0,*,0,9.87,1.77,10,0.92,3.78,6,15
2443,Ensenada,1,Ensenada,7678,2,35,*,3,0,9.93,1.71,9,1.40,4.38,4,12
2444,Ensenada,1,Ensenada,7678,3,25,3,*,0,9,2.25,10,1.56,5,*,7
2445,Ensenada,1,Ensenada,7678,4,38,*,*,*,8.31,1.81,13,0.86,3.17,3,21
2446,Ensenada,1,Ensenada,7678,5,56,3,7,*,7.86,2.63,11,1.65,5.60,3,22
2447,Ensenada,1,Ensenada,7678,6,18,0,*,*,9.47,1.38,6,1,3.60,3,7
2448,Ensenada,1,Ensenada,7678,7,45,*,5,0,9.93,1.63,13,1.50,3.75,5,18
2449,Ensenada,1,Ensenada,7678,8,47,5,3,0,7.14,1.63,12,1.02,4.27,3,16
2450,Ensenada,1,Ensenada,7678,9,40,0,*,*,8.81,2.38,20,1.05,2.86,4,16
2451,Ensenada,1,Ensenada,7678,10,53,3,4,*,7.83,2.37,20,0.93,3.31,5,22
2452,Ensenada,1,Ensenada,7678,11,55,5,4,*,8.05,3.26,18,1.10,3.67,3,17
2453,Ensenada,1,Ensenada,7678,12,58,3,5,3,8.68,1.70,17,0.89,3.63,8,25
2454,Ensenada,1,Ensenada,7678,13,35,*,*,0,10.12,1.64,12,1.09,3.89,4,15
2455,Ensenada,1,Ensenada,7678,14,90,8,5,5,8.50,2.06,24,1.14,3.91,8,46
2456,Ensenada,1,Ensenada,7678,16,44,4,*,*,8.67,1.69,9,1.16,4.89,4,17
2457,Ensenada,1,Ensenada,7678,17,32,*,3,*,8.88,1.79,11,1.23,3.20,4,22
2458,Ensenada,1,Ensenada,7678,18,10,0,0,*,8.67,2,8,0.59,1.67,*,6
2459,Ensenada,1,Ensenada,7678,19,71,3,6,3,9.43,1.91,23,1.04,3.74,7,30
2460,Ensenada,1,Ensenada,7678,20,31,3,6,*,10.31,2.33,10,1.03,3.88,5,8
2461,Ensenada,1,Ensenada,7678,21,54,3,*,*,10.05,2.17,18,1.08,3.86,7,12
2462,Ensenada,1,Ensenada,7678,23,6,*,*,*,*,*,1,*,*,*,*
2463,Ensenada,1,Ensenada,7678,24,13,0,0,3,9.20,1.71,6,0.93,3.25,*,8
2464,Ensenada,1,Ensenada,7678,25,22,0,3,*,7.15,1.33,11,1.16,2.75,*,7
2465,Ensenada,1,Ensenada,7678,26,73,9,4,*,8.63,3.17,17,1.24,4.29,4,21
2466,Ensenada,1,Ensenada,7678,27,44,3,*,0,8.07,2,17,1.13,3.38,4,17
2467,Ensenada,1,Ensenada,7678,28,49,*,3,5,8,3.20,13,1.09,3.77,5,27
2468,Ensenada,1,Ensenada,7678,29,21,*,*,*,8.29,1.88,8,0.84,3,3,6
2469,Ensenada,1,Ensenada,7678,30,13,0,*,0,8.50,2.20,6,0.87,3.25,*,*
2470,Ensenada,1,Ensenada,7678,31,20,0,0,*,8.57,1.70,8,1.18,3.33,*,7
2471,Ensenada,1,Ensenada,7678,33,69,6,3,*,9.29,2.58,19,1.44,4.31,6,38
2472,Ensenada,1,Ensenada,7678,34,56,3,0,*,8.60,1.75,27,1.02,2.95,6,34
2473,Ensenada,1,Ensenada,7678,35,65,*,4,5,8.20,3.10,19,1.12,3.61,6,31
2474,Ensenada,1,Ensenada,7678,36,18,*,*,0,9.29,2,4,1.64,6,0,7
2475,Ensenada,1,Ensenada,7678,37,26,*,*,0,9,1.83,6,0.79,3,*,6
2476,Ensenada,1,Ensenada,7678,39,69,3,4,*,8.40,2.50,20,1.17,4.31,6,23
2477,Ensenada,1,Ensenada,7678,40,20,0,0,0,7.80,1.75,7,1,3.33,4,9
2478,Ensenada,1,Ensenada,7678,41,11,*,4,0,9.40,3,6,1.83,3.67,0,3
2479,Ensenada,1,Ensenada,7678,42,29,*,*,*,5.83,2,10,1.61,3.22,0,15
2480,Ensenada,1,Ensenada,7678,43,13,*,0,0,7.18,1.75,5,0.93,3.25,*,5
2481,Ensenada,1,Ensenada,7678,44,43,*,4,0,6.60,2.12,10,1.95,5.38,3,17
2482,Ensenada,1,Ensenada,7678,45,17,*,*,*,11.54,1.91,5,1.06,4.25,*,3
2483,Ensenada,1,Ensenada,7678,46,21,0,0,*,8.59,1,9,0.70,2.33,*,8
2484,Ensenada,1,Ensenada,7678,47,16,*,*,0,8.09,2.33,5,0.94,3.20,*,11
2485,Ensenada,1,Ensenada,7678,48,16,*,*,0,8.20,2.67,4,1.60,4,0,6
2486,Ensenada,1,Ensenada,7678,49,34,*,*,0,7.67,2.73,15,1.03,2.83,*,19
2487,Ensenada,1,Ensenada,7678,50,6,*,*,*,*,*,3,*,*,*,*
2488,Ensenada,1,Ensenada,7678,51,27,*,*,*,9.25,2.80,9,1,3.86,3,15
2489,Ensenada,1,Ensenada,7678,52,14,*,0,0,7,2,6,1,2.80,*,8
2490,Ensenada,1,Ensenada,7678,53,8,0,*,0,5.57,0.33,3,2.67,2.67,0,4
2491,Ensenada,1,Ensenada,7678,54,4,*,*,*,*,*,2,*,*,*,*
2492,Ensenada,1,Ensenada,7678,55,5,*,*,*,*,*,1,*,*,*,*
2494,Ensenada,1,Ensenada,7682,1,42,3,3,5,7.64,3.71,14,0.93,3.50,*,26
2495,Ensenada,1,Ensenada,7682,2,71,4,5,8,7.28,2.93,25,0.96,3.74,4,29
2496,Ensenada,1,Ensenada,7682,3,24,*,0,0,6.50,2.60,6,1.20,4,*,7
2497,Ensenada,1,Ensenada,7682,4,19,*,*,3,7.50,3,10,0.70,2.38,*,8
2498,Ensenada,1,Ensenada,7682,5,33,*,*,*,6.44,3.43,14,0.80,3,*,15
2499,Ensenada,1,Ensenada,7682,6,47,*,*,4,8.21,3.20,15,0.94,4.27,3,15
2500,Ensenada,1,Ensenada,7682,7,6,*,*,*,*,*,3,*,*,*,*
2501,Ensenada,1,Ensenada,7682,8,19,3,0,0,6.78,2.14,3,1.58,6.33,*,7
2502,Ensenada,1,Ensenada,7682,9,38,*,*,5,8.28,3.31,8,0.88,4.75,4,16
2503,Ensenada,1,Ensenada,7682,10,47,*,*,*,8.43,1.80,14,1.18,4.27,5,17
2504,Ensenada,1,Ensenada,7682,11,48,5,0,*,6.67,2.37,16,0.83,3.20,*,17
2505,Ensenada,1,Ensenada,7682,13,0,0,0,0,0,0,0,0,0,0,0
2506,Ensenada,1,Ensenada,7682,14,28,4,*,*,8.11,2.36,9,1.08,3.11,*,10
2507,Ensenada,1,Ensenada,7682,15,31,0,0,3,7.64,2.92,8,1.03,4.43,*,10
2508,Ensenada,1,Ensenada,7682,16,36,*,0,3,7.28,3.75,15,0.90,2.77,3,17
2509,Ensenada,1,Ensenada,7682,17,41,0,*,*,7.55,2.54,11,1.03,4.10,3,8
2510,Ensenada,1,Ensenada,7682,18,15,*,*,*,9.20,2,6,0.75,3,*,7
2511,Ensenada,1,Ensenada,7682,19,18,*,*,*,7.55,2.71,6,1.29,3.60,0,4
2512,Ensenada,1,Ensenada,7682,20,107,7,6,8,7.69,2.49,35,1.07,3.34,7,32
2513,Ensenada,1,Ensenada,7682,21,68,3,4,7,7.33,2.79,19,0.98,3.61,4,26
2514,Ensenada,1,Ensenada,7682,23,7,*,*,*,*,*,2,*,*,*,*
2515,Ensenada,1,Ensenada,7682,25,98,6,4,6,9.84,2.06,42,0.78,3.50,14,33
2516,Ensenada,1,Ensenada,7682,26,0,0,0,0,0,0,0,0,0,0,0
2517,Ensenada,1,Ensenada,7682,27,11,*,*,0,7,1.50,3,1.22,3.67,*,*
2518,Ensenada,1,Ensenada,7682,28,9,0,0,0,10.56,1.60,3,0.69,3,3,*
2519,Ensenada,1,Ensenada,7682,29,22,*,*,*,9.59,2.75,5,1,4.40,*,4
2520,Ensenada,1,Ensenada,7682,30,53,3,*,*,6.23,2,19,1.15,3.53,*,31
2521,Ensenada,1,Ensenada,7682,31,30,*,3,*,8.80,1.43,13,1.07,2.73,3,20
2522,Ensenada,1,Ensenada,7682,32,38,4,*,0,6.33,2.46,11,1.41,3.80,*,16
2523,Ensenada,1,Ensenada,7682,33,56,*,*,0,7.65,1.92,16,1.37,4.31,*,43
2524,Ensenada,1,Ensenada,7682,34,8,*,*,*,*,*,3,*,*,*,*
2525,Ensenada,1,Ensenada,7682,36,26,*,3,*,9.43,2.63,6,1.53,4.33,*,16
2526,Ensenada,1,Ensenada,7682,37,27,4,4,*,9.21,2.30,8,1.04,3.38,*,13
2527,Ensenada,1,Ensenada,7682,38,54,4,6,*,6.34,3.29,17,1.04,3.38,3,25
2528,Ensenada,1,Ensenada,7682,39,8,0,0,0,6.38,2,4,0.73,2,0,*
2529,Ensenada,1,Ensenada,7682,40,8,*,*,*,*,*,2,*,*,*,*
2530,Ensenada,1,Ensenada,7682,41,23,*,*,*,11.93,2.70,4,1,5.75,*,*
2531,Ensenada,1,Ensenada,7682,42,8,*,*,*,*,*,4,*,*,*,*
2532,Ensenada,1,Ensenada,7682,43,2,*,*,*,*,*,2,*,*,*,*
2533,Ensenada,1,Ensenada,7682,44,45,*,*,5,6.78,3.41,17,0.82,3.21,*,22
2534,Ensenada,1,Ensenada,7682,45,19,*,0,*,7.40,2.43,6,0.83,3.17,*,9
2535,Ensenada,1,Ensenada,7682,46,10,0,0,*,7.29,2.67,3,0.78,3.50,0,*
2536,Ensenada,1,Ensenada,7682,47,5,*,*,*,*,*,2,*,*,*,*
2537,Ensenada,1,Ensenada,7682,48,18,*,*,*,8.64,3,6,0.82,3.60,*,7
2538,Ensenada,1,Ensenada,7682,49,11,0,*,0,6.83,4.33,5,1.57,3.67,0,5
2539,Ensenada,1,Ensenada,7682,50,0,0,0,0,0,0,0,0,0,0,0
2541,Ensenada,1,Ensenada,7697,1,4,*,*,*,*,*,1,*,*,*,*
2542,Ensenada,1,Ensenada,7697,2,21,3,3,*,8.33,3.43,7,1.05,3.50,*,8
2543,Ensenada,1,Ensenada,7697,3,12,*,0,*,9.38,2.50,5,0.92,4,*,4
2544,Ensenada,1,Ensenada,7697,4,36,0,*,*,7.68,2.23,11,1.24,3.60,*,13
2545,Ensenada,1,Ensenada,7697,5,16,0,0,*,4.27,2.50,3,2,5.33,0,5
2546,Ensenada,1,Ensenada,7697,6,6,*,*,*,*,*,4,*,*,*,*
2547,Ensenada,1,Ensenada,7697,8,44,*,0,*,7.94,2.59,15,0.81,3.14,5,11
2548,Ensenada,1,Ensenada,7697,11,0,0,0,0,0,0,0,0,0,0,0
2549,Ensenada,1,Ensenada,7697,13,58,6,3,3,7.49,2.75,20,1.04,3.05,4,25
2550,Ensenada,1,Ensenada,7697,14,23,*,*,*,6,3.88,5,1.35,4.60,3,8
2551,Ensenada,1,Ensenada,7697,15,8,0,*,*,7.67,3.67,4,0.80,2.67,*,7
2552,Ensenada,1,Ensenada,7697,16,30,3,0,*,8.67,1.50,10,0.69,3,3,12
2553,Ensenada,1,Ensenada,7697,17,117,4,5,6,7.74,2.40,42,1.09,3.66,8,51
2554,Ensenada,1,Ensenada,7697,19,68,5,*,5,7.82,2,20,1.11,3.78,8,33
