@relation ENS_CLEAN_20

@attribute index numeric
@attribute NOM_MUN {Ensenada}
@attribute LOC numeric
@attribute NOM_LOC {Ensenada}
@attribute AGEB numeric
@attribute MZA numeric
@attribute P_TOTAL numeric
@attribute P_0A2 numeric
@attribute P_3A5 numeric
@attribute POB65_MAS numeric
@attribute GRAPROES numeric
@attribute PROM_HNV numeric
@attribute VIVTOT numeric
@attribute PRO_OCUP_C numeric
@attribute PROM_OCUP numeric
@attribute VPH_PC numeric
@attribute OTRAENT numeric

@data
3539,Ensenada,1,Ensenada,7752,23,95,0,3,19,11.4,1.7,36,0.7,2.88,18,22
3540,Ensenada,1,Ensenada,7752,24,107,4,3,13,11.83,1.82,49,0.6,2.55,30,33
3541,Ensenada,1,Ensenada,7752,25,154,5,5,13,10.59,1.69,53,0.73,3.28,32,54
3542,Ensenada,1,Ensenada,7752,27,61,3,3,13,10.61,1.84,19,0.91,3.81,10,18
3543,Ensenada,1,Ensenada,7752,28,66,3,4,7,9.36,2.69,27,1,3.3,9,12
3544,Ensenada,1,Ensenada,7752,29,190,5,11,19,9.64,2.16,74,0.87,3.33,18,59
3545,Ensenada,1,Ensenada,7752,30,53,5,4,6,9.15,1.82,23,0.85,2.94,7,9
3546,Ensenada,1,Ensenada,7752,31,110,3,8,7,10.25,1.58,46,0.78,2.75,26,27
3547,Ensenada,1,Ensenada,7752,32,41,3,4,7,10.54,2.23,13,1.03,3.73,5,5
3548,Ensenada,1,Ensenada,7752,33,116,5,6,7,12.64,1.7,47,0.89,3.52,24,22
3549,Ensenada,1,Ensenada,7752,34,58,5,3,6,8.51,1.52,21,0.94,3.05,7,25
3550,Ensenada,1,Ensenada,7752,35,25,0,3,6,10.95,1.5,7,0.96,3.57,3,3
3551,Ensenada,1,Ensenada,7752,38,50,0,0,6,14.34,1.42,21,0.63,2.78,14,16
3552,Ensenada,1,Ensenada,7752,39,125,5,9,7,13,1.48,48,0.64,2.78,37,34
3553,Ensenada,1,Ensenada,7752,40,148,3,3,9,13.82,1.32,50,0.64,3.44,36,40
3554,Ensenada,1,Ensenada,7752,41,56,3,3,4,11.79,2,23,0.65,2.67,14,19
3555,Ensenada,1,Ensenada,7752,43,48,0,3,7,10,2.04,19,0.73,3,9,13
3557,Ensenada,1,Ensenada,7767,1,441,11,16,91,12.97,1.88,154,0.6,3.04,106,122
3558,Ensenada,1,Ensenada,7767,5,46,0,16,15,12.65,1.85,16,0.6,2.88,11,15
3559,Ensenada,1,Ensenada,7767,6,63,0,4,11,12.38,1.89,20,0.66,3.15,17,20
3560,Ensenada,1,Ensenada,7767,7,27,0,4,8,12.35,1.86,8,0.69,3.38,7,12
3561,Ensenada,1,Ensenada,7767,10,23,0,0,8,13.74,1.75,8,0.53,3.29,7,9
3562,Ensenada,1,Ensenada,7767,11,23,0,0,4,12.3,1.27,8,0.52,2.88,7,8
3563,Ensenada,1,Ensenada,7767,13,8,0,0,0,6.5,1.5,3,0.8,2.67,0,3
3564,Ensenada,1,Ensenada,7767,14,39,0,3,8,9.84,2.38,17,0.55,2.79,7,18
3565,Ensenada,1,Ensenada,7767,16,141,4,5,26,11.47,2.13,61,0.82,2.76,33,55
3566,Ensenada,1,Ensenada,7767,17,41,3,0,5,13.38,1.93,20,0.61,2.41,10,10
3567,Ensenada,1,Ensenada,7767,18,135,3,3,29,11.51,1.77,53,0.63,2.7,33,36
3568,Ensenada,1,Ensenada,7767,19,116,4,3,17,10.43,1.86,36,0.89,3.41,19,31
3569,Ensenada,1,Ensenada,7767,20,45,3,3,5,9.74,2.68,15,0.96,3.21,6,12
3570,Ensenada,1,Ensenada,7767,22,47,3,3,5,12.71,0.92,17,0.71,2.94,12,14
3571,Ensenada,1,Ensenada,7767,23,22,3,0,6,9.79,1.67,9,0.69,2.75,4,9
3573,Ensenada,1,Ensenada,7771,1,62,0,0,18,14.16,1.33,33,0.48,2.3,24,26
3574,Ensenada,1,Ensenada,7771,2,0,0,0,0,0,0,0,0,0,0,0
3575,Ensenada,1,Ensenada,7771,3,53,0,0,9,13.94,1.96,22,0.6,2.79,16,16
3576,Ensenada,1,Ensenada,7771,4,133,0,4,29,12.62,1.64,49,0.65,2.44,37,38
3577,Ensenada,1,Ensenada,7771,5,134,4,5,15,11.98,2.05,49,0.71,2.79,24,44
3578,Ensenada,1,Ensenada,7771,6,35,0,5,7,13.47,1.61,13,0.55,2.69,10,13
3579,Ensenada,1,Ensenada,7771,7,65,0,5,12,11.46,1.76,22,0.68,3.42,14,19
3580,Ensenada,1,Ensenada,7771,8,102,4,5,26,10.47,2.43,44,0.66,2.91,21,34
3581,Ensenada,1,Ensenada,7771,9,52,4,5,8,14.72,1.32,30,0.56,2.6,16,16
3582,Ensenada,1,Ensenada,7771,10,55,4,4,8,13.84,1.39,26,0.54,2.29,19,12
3583,Ensenada,1,Ensenada,7771,11,70,4,0,15,12.48,2.03,34,0.51,2.26,19,20
3584,Ensenada,1,Ensenada,7771,13,91,4,0,17,13.5,1.5,32,0.55,3.03,25,37
3585,Ensenada,1,Ensenada,7771,15,78,4,0,5,14.15,0.93,36,0.66,2.69,27,35
3586,Ensenada,1,Ensenada,7771,16,112,6,4,16,13.3,1.52,49,0.7,2.43,30,36
3587,Ensenada,1,Ensenada,7771,17,89,0,4,14,12.86,1.73,38,0.68,2.62,18,32
3588,Ensenada,1,Ensenada,7771,18,44,0,4,6,11.56,1.67,19,0.62,2.44,11,8
3589,Ensenada,1,Ensenada,7771,19,119,3,5,28,11.96,1.74,53,0.56,2.48,26,28
3590,Ensenada,1,Ensenada,7771,22,15,0,0,8,14.87,1.57,9,0.37,1.88,7,7
3591,Ensenada,1,Ensenada,7771,23,69,0,0,11,12.57,1.66,29,0.6,2.56,19,24
3592,Ensenada,1,Ensenada,7771,24,17,0,0,11,12.57,1.66,1,0.6,2.56,19,24
3593,Ensenada,1,Ensenada,7771,25,61,3,0,9,12.49,1.56,28,0.66,2.77,15,20
3594,Ensenada,1,Ensenada,7771,26,51,3,0,8,13.7,1.34,26,0.55,2.04,22,20
3595,Ensenada,1,Ensenada,7771,27,83,3,0,12,9.46,2.18,29,0.79,3.19,14,36
3596,Ensenada,1,Ensenada,7771,28,79,0,0,20,13.76,1.68,32,0.48,2.55,25,29
3597,Ensenada,1,Ensenada,7771,30,24,0,0,5,12.38,1.46,13,0.51,2.18,10,10
3598,Ensenada,1,Ensenada,7771,31,24,0,0,0,13.38,0,12,0.51,2,11,20
3599,Ensenada,1,Ensenada,7771,32,24,0,0,4,13.42,0.55,12,0.53,2.18,11,17
3600,Ensenada,1,Ensenada,7771,33,15,0,0,0,12.67,0,8,0.47,1.88,8,14
3601,Ensenada,1,Ensenada,7771,34,11,0,0,0,12.91,0,11,0.5,1.57,7,10
3602,Ensenada,1,Ensenada,7771,35,0,0,0,0,0,0,0,0,0,0,0
3603,Ensenada,1,Ensenada,7771,37,97,3,0,22,12.62,1.81,31,0.61,3.23,17,29
3604,Ensenada,1,Ensenada,7771,39,63,3,0,9,14.2,1.83,21,0.52,3.15,18,26
3605,Ensenada,1,Ensenada,7771,41,57,4,3,11,7.96,2.2,17,0.98,3.35,8,18
3606,Ensenada,1,Ensenada,7771,42,123,4,3,25,12.61,1.6,60,0.57,2.37,36,36
3608,Ensenada,1,Ensenada,7786,1,106,4,3,13,11.01,2,33,0.8,3.79,19,29
3609,Ensenada,1,Ensenada,7786,2,107,4,3,9,12.52,1.65,43,0.67,3.06,25,30
3610,Ensenada,1,Ensenada,7786,3,151,6,6,14,11.37,1.7,50,0.82,3.28,30,44
3611,Ensenada,1,Ensenada,7786,4,86,6,6,17,10.8,1.97,33,0.67,2.97,20,26
3612,Ensenada,1,Ensenada,7786,5,94,3,0,24,8.88,2.55,34,0.64,3.03,17,35
3613,Ensenada,1,Ensenada,7786,6,98,7,5,13,11.12,2,35,0.65,2.97,16,29
3614,Ensenada,1,Ensenada,7786,7,80,4,5,12,11.73,2.07,27,0.68,3.08,18,8
3615,Ensenada,1,Ensenada,7786,8,79,4,0,13,10.83,1.63,29,0.66,3.04,14,22
3616,Ensenada,1,Ensenada,7786,9,58,4,4,9,10.15,2.07,29,0.63,2.52,15,15
3617,Ensenada,1,Ensenada,7786,10,135,6,6,10,11.48,1.46,52,0.78,2.93,18,51
3618,Ensenada,1,Ensenada,7786,11,99,6,4,13,12.01,1.83,38,0.58,2.68,24,23
3619,Ensenada,1,Ensenada,7786,12,361,9,16,30,12.19,1.64,112,0.73,3.34,78,94
3620,Ensenada,1,Ensenada,7786,14,40,9,0,8,10.48,1.48,13,0.7,3.08,6,14
3621,Ensenada,1,Ensenada,7786,15,76,9,0,14,10.59,2.13,26,0.64,3.17,16,22
3622,Ensenada,1,Ensenada,7786,16,81,4,0,12,10.41,1.8,29,0.72,3.24,17,23
3623,Ensenada,1,Ensenada,7786,17,71,3,0,6,12.76,1.44,34,0.68,3.09,17,14
3624,Ensenada,1,Ensenada,7786,18,83,3,0,14,10.52,1.54,28,0.64,2.96,14,20
3625,Ensenada,1,Ensenada,7786,19,37,0,0,5,9.85,2.5,14,0.71,2.85,5,14
3626,Ensenada,1,Ensenada,7786,21,65,4,0,9,12.2,2.37,26,0.66,2.95,15,17
3627,Ensenada,1,Ensenada,7786,22,10,0,0,6,9.1,4,3,0.67,3.33,15,5
3628,Ensenada,1,Ensenada,7786,23,10,0,0,5,12.67,2.75,3,0.59,3.33,15,4
3629,Ensenada,1,Ensenada,7786,24,32,0,0,3,10.23,2,18,0.64,1.88,8,11
3630,Ensenada,1,Ensenada,7786,25,104,3,3,12,11.49,1.72,46,0.62,2.42,30,28
3631,Ensenada,1,Ensenada,7786,26,83,3,3,21,10.62,1.46,28,0.73,3.07,16,29
3632,Ensenada,1,Ensenada,7786,27,119,4,5,14,10.51,2.1,42,0.84,3.22,25,37
3633,Ensenada,1,Ensenada,7786,28,125,4,4,18,10.41,2.05,47,0.89,2.91,18,50
3634,Ensenada,1,Ensenada,7786,29,92,4,3,9,11.1,1.82,35,0.66,3.07,10,23
3635,Ensenada,1,Ensenada,7786,30,29,4,3,6,10.52,1.43,12,0.71,2.64,4,13
3637,Ensenada,1,Ensenada,7790,1,132,9,5,4,9.19,2.15,40,1.05,3.88,12,63
3638,Ensenada,1,Ensenada,7790,2,114,3,3,8,10.21,2.15,35,0.97,3.35,17,33
3639,Ensenada,1,Ensenada,7790,3,42,3,3,6,10.18,2.47,16,0.81,2.8,10,14
3640,Ensenada,1,Ensenada,7790,4,0,0,0,0,0,0,0,0,0,0,0
3641,Ensenada,1,Ensenada,7790,5,53,3,0,4,10.15,1.42,22,1,2.65,11,24
3642,Ensenada,1,Ensenada,7790,6,141,5,10,13,9.5,2.13,44,0.9,3.36,16,51
3643,Ensenada,1,Ensenada,7790,7,25,5,0,13,10.15,1.6,14,0.63,2.08,5,15
3644,Ensenada,1,Ensenada,7790,8,8,5,0,0,9.17,1.8,4,1.6,2.67,0,15
3645,Ensenada,1,Ensenada,7790,9,91,9,0,9,8.75,2.53,29,0.92,3.5,12,49
3646,Ensenada,1,Ensenada,7790,11,77,4,3,3,9.43,2.1,25,1.04,3.5,10,21
3647,Ensenada,1,Ensenada,7790,12,99,3,5,11,8.73,2.25,34,0.9,3.3,12,24
3648,Ensenada,1,Ensenada,7790,13,46,3,0,4,9.49,2.67,21,0.81,2.42,6,20
3649,Ensenada,1,Ensenada,7790,15,97,5,7,3,8.97,2.35,32,0.91,3.46,12,42
3650,Ensenada,1,Ensenada,7790,16,0,0,0,0,0,0,0,0,0,0,0
3651,Ensenada,1,Ensenada,7790,17,138,7,9,10,8.84,2.27,36,1.04,4.06,13,60
3652,Ensenada,1,Ensenada,7790,18,100,6,7,8,9.04,1.85,25,1.03,4.17,10,43
3653,Ensenada,1,Ensenada,7790,19,74,0,5,11,8.52,2.67,27,0.77,3.08,9,43
3654,Ensenada,1,Ensenada,7790,20,72,0,4,9,8.98,2.96,22,1.06,3.43,6,38
3655,Ensenada,1,Ensenada,7790,21,39,0,4,3,8.45,1.61,12,0.81,3.55,6,14
3656,Ensenada,1,Ensenada,7790,22,91,5,3,10,9.25,2.73,28,0.83,3.25,8,45
3657,Ensenada,1,Ensenada,7790,23,104,5,6,6,9.62,2.16,38,0.99,2.97,12,41
3658,Ensenada,1,Ensenada,7790,24,38,5,0,7,12.44,2.12,20,0.7,2.24,12,20
3659,Ensenada,1,Ensenada,7790,25,51,3,0,5,12.78,1.74,19,0.98,2.83,14,22
3660,Ensenada,1,Ensenada,7790,26,37,3,0,5,13.94,0.76,20,0.86,2.47,14,13
3661,Ensenada,1,Ensenada,7790,27,44,3,0,5,13.38,1.14,20,0.79,2.44,11,8
3662,Ensenada,1,Ensenada,7790,28,32,3,0,3,12.5,1.43,20,0.64,2,10,13
3663,Ensenada,1,Ensenada,7790,29,32,4,4,3,13.59,2.33,20,0.84,2.46,7,17
3664,Ensenada,1,Ensenada,7790,30,27,0,4,3,12.83,1.2,20,0.73,2.08,12,17
3665,Ensenada,1,Ensenada,7790,31,45,3,4,0,12.68,1.21,20,0.96,2.5,13,16
3666,Ensenada,1,Ensenada,7790,32,21,0,4,4,13.83,1.57,11,0.47,2.1,7,8
3667,Ensenada,1,Ensenada,7790,33,33,0,0,4,12.67,1.31,16,0.66,2.75,10,13
3668,Ensenada,1,Ensenada,7790,34,46,3,0,4,12.72,1.31,16,0.73,3.07,14,22
3669,Ensenada,1,Ensenada,7790,35,32,3,0,4,13.76,1.13,16,0.62,2.46,8,18
3670,Ensenada,1,Ensenada,7790,36,33,3,0,4,15.27,1,16,0.6,2.54,12,14
3671,Ensenada,1,Ensenada,7790,37,41,3,0,4,14.72,0.89,16,0.51,2.73,14,11
3672,Ensenada,1,Ensenada,7790,38,133,8,6,6,9.02,2.04,36,1.21,4.03,10,55
3673,Ensenada,1,Ensenada,7790,39,115,4,5,6,10.48,1.58,38,0.88,3.29,15,52
3674,Ensenada,1,Ensenada,7790,40,80,4,4,4,10.72,1.93,26,0.86,3.33,11,32
3675,Ensenada,1,Ensenada,7790,41,72,6,3,5,9.46,1.87,29,0.94,3,9,25
3676,Ensenada,1,Ensenada,7790,42,0,0,0,0,0,0,0,0,0,0,0
3677,Ensenada,1,Ensenada,7790,43,0,0,0,0,0,0,0,0,0,0,0
3678,Ensenada,1,Ensenada,7790,44,0,0,0,0,0,0,0,0,0,0,0
3679,Ensenada,1,Ensenada,7790,45,55,3,0,4,10.51,2.29,16,1.1,3.67,6,26
3680,Ensenada,1,Ensenada,7790,46,36,3,0,4,11.17,1.59,15,0.84,3,8,11
3681,Ensenada,1,Ensenada,7790,47,3,3,0,4,11.17,1.59,1,0.84,3,8,11
3682,Ensenada,1,Ensenada,7790,49,130,3,11,8,10.84,1.84,41,1.06,3.61,23,53
3683,Ensenada,1,Ensenada,7790,50,0,0,0,0,0,0,0,0,0,0,0
3684,Ensenada,1,Ensenada,7790,51,32,0,0,5,13.19,1.17,16,0.58,2.29,10,13
3685,Ensenada,1,Ensenada,7790,52,123,5,7,5,8.65,2.35,37,1.15,3.55,14,37
3687,Ensenada,1,Ensenada,7818,1,36,4,0,5,8.2,2.56,10,1.13,4,14,16
3688,Ensenada,1,Ensenada,7818,3,61,4,3,4,8.71,2.14,20,1.07,3.21,4,34
3689,Ensenada,1,Ensenada,7818,4,101,4,5,12,9.01,2.18,28,1.13,3.88,10,42
3690,Ensenada,1,Ensenada,7818,6,8,4,5,12,9.01,2.18,2,1.13,3.88,10,42
3691,Ensenada,1,Ensenada,7818,7,117,5,6,5,8.14,2.17,33,0.93,3.77,11,36
3692,Ensenada,1,Ensenada,7818,8,109,4,10,8,8.43,2.36,29,1.07,3.89,11,36
3693,Ensenada,1,Ensenada,7818,9,121,3,6,6,9.03,2.1,29,1.17,4.32,13,42
3694,Ensenada,1,Ensenada,7818,10,53,3,3,4,8.85,2.5,17,0.87,3.31,13,20
3695,Ensenada,1,Ensenada,7818,11,112,11,4,10,9.18,2.27,32,1.12,3.86,12,36
3696,Ensenada,1,Ensenada,7818,12,90,3,6,3,9.58,1.79,30,0.93,3.6,14,25
3697,Ensenada,1,Ensenada,7818,13,74,3,4,6,8.73,3.29,22,1,3.52,9,31
3698,Ensenada,1,Ensenada,7818,14,10,3,4,6,8.73,3.29,3,1,3.52,9,31
3699,Ensenada,1,Ensenada,7818,16,141,6,9,14,8.88,2.34,45,0.94,3.53,15,50
3700,Ensenada,1,Ensenada,7818,18,141,10,9,5,9.79,2.16,42,1,3.81,18,42
3701,Ensenada,1,Ensenada,7818,19,35,0,0,5,9.89,1.57,12,0.8,3.18,4,11
3702,Ensenada,1,Ensenada,7818,20,59,7,0,4,9.45,2,18,1,3.47,7,10
3703,Ensenada,1,Ensenada,7818,21,56,7,4,0,8.64,1.88,17,1.04,3.29,4,13
3704,Ensenada,1,Ensenada,7818,22,40,7,4,4,8.75,2.36,14,0.95,3.08,7,16
3705,Ensenada,1,Ensenada,7818,25,13,0,4,4,10,1.6,4,0.87,3.25,3,6
3706,Ensenada,1,Ensenada,7818,27,18,0,4,4,10.46,2,8,0.86,2.57,4,9
3707,Ensenada,1,Ensenada,7818,28,10,0,0,4,9,2.5,6,0.91,2.5,4,4
3708,Ensenada,1,Ensenada,7818,29,109,6,3,15,10.45,2.13,40,0.8,2.95,20,43
3709,Ensenada,1,Ensenada,7818,30,98,3,8,15,10.09,1.45,30,0.88,3.5,13,23
3710,Ensenada,1,Ensenada,7818,31,15,0,0,15,7.8,2.43,8,0.65,2.5,3,6
3711,Ensenada,1,Ensenada,7818,32,59,0,0,9,8.56,2.34,22,0.91,2.95,7,17
3712,Ensenada,1,Ensenada,7818,33,141,7,6,8,7.74,2.36,39,1.22,4.03,9,26
3713,Ensenada,1,Ensenada,7818,34,21,0,6,8,9.95,1.44,10,0.75,2.33,7,11
3714,Ensenada,1,Ensenada,7818,35,55,5,4,3,11.02,1.81,18,0.93,3.06,9,19
3715,Ensenada,1,Ensenada,7818,36,83,5,6,4,10.47,1.52,29,0.93,3.07,13,28
3716,Ensenada,1,Ensenada,7818,37,24,0,6,4,12.9,1.57,5,0.92,4.8,13,28
3717,Ensenada,1,Ensenada,7818,40,67,4,4,4,8.82,2.08,18,1.29,3.94,4,23
3718,Ensenada,1,Ensenada,7818,41,129,6,8,7,10.21,2.11,38,0.99,3.39,10,49
3719,Ensenada,1,Ensenada,7818,42,90,5,3,9,8.85,2.49,24,1.15,3.75,5,36
3720,Ensenada,1,Ensenada,7818,44,21,3,3,0,9.56,1.71,8,1.75,4.2,5,10
3721,Ensenada,1,Ensenada,7818,45,21,3,3,0,8,3.25,6,1.24,4.2,5,10
3722,Ensenada,1,Ensenada,7818,46,17,3,3,0,9.71,2.67,6,1,3.4,5,8
3723,Ensenada,1,Ensenada,7818,47,0,0,0,0,0,0,0,0,0,0,0
3724,Ensenada,1,Ensenada,7818,48,2,0,0,0,0,0,1,0,0,0,0
3725,Ensenada,1,Ensenada,7818,49,73,0,0,0,10.71,1.89,24,1,3.65,9,26
3726,Ensenada,1,Ensenada,7818,50,76,3,4,0,9.24,1.56,25,1.19,3.8,12,29
3728,Ensenada,1,Ensenada,7822,1,41,3,5,5,8.6,2.82,14,1.08,2.93,3,18
3729,Ensenada,1,Ensenada,7822,2,43,3,5,7,8.22,2.06,17,0.86,2.87,6,11
3730,Ensenada,1,Ensenada,7822,3,14,0,5,7,9.25,1.5,5,0.61,2.8,6,3
3731,Ensenada,1,Ensenada,7822,4,29,0,0,3,9.25,1.47,8,0.97,3.63,6,8
3732,Ensenada,1,Ensenada,7822,5,43,0,0,3,10.24,2,13,1.08,3.91,5,11
3733,Ensenada,1,Ensenada,7822,6,110,6,7,6,9.28,1.72,32,1.16,3.79,12,34
3734,Ensenada,1,Ensenada,7822,7,51,6,3,6,8.15,2.16,19,1.02,3,5,27
3735,Ensenada,1,Ensenada,7822,10,42,6,3,3,10.55,1.89,15,0.81,3.23,6,15
3736,Ensenada,1,Ensenada,7822,11,45,6,3,3,10.81,1.78,11,1.13,4.5,6,11
3737,Ensenada,1,Ensenada,7822,12,1,6,3,3,10.81,1.78,1,1.13,4.5,6,11
3738,Ensenada,1,Ensenada,7822,13,23,0,3,4,7.56,3,15,0.85,2.88,6,5
3739,Ensenada,1,Ensenada,7822,14,38,0,3,5,8.81,2,13,1.12,3.45,3,19
3740,Ensenada,1,Ensenada,7822,15,31,0,3,3,10.18,1.62,14,0.91,3.44,4,14
3741,Ensenada,1,Ensenada,7822,16,87,0,3,16,9.3,2.28,35,0.91,2.9,14,35
3742,Ensenada,1,Ensenada,7822,19,6,0,0,0,6.67,1.5,6,0.55,1.5,14,0
3743,Ensenada,1,Ensenada,7822,20,35,0,0,5,7.25,2.07,15,0.71,2.33,6,0
3744,Ensenada,1,Ensenada,7822,21,33,0,0,5,8.81,2.69,20,0.85,2.06,5,10
3745,Ensenada,1,Ensenada,7822,22,0,0,0,0,0,0,0,0,0,0,0
3746,Ensenada,1,Ensenada,7822,23,39,0,0,3,9.24,1.83,16,0.98,2.79,5,11
3747,Ensenada,1,Ensenada,7822,24,39,4,0,3,10.12,1.85,14,1.05,3.25,4,9
3748,Ensenada,1,Ensenada,7822,25,57,4,3,3,9.38,2,18,1.1,3.56,6,7
3749,Ensenada,1,Ensenada,7822,26,39,4,3,3,9.03,1.93,11,1.15,3.9,6,9
3750,Ensenada,1,Ensenada,7822,27,0,0,0,0,0,0,0,0,0,0,0
3751,Ensenada,1,Ensenada,7822,28,56,3,0,0,10.9,1.43,19,0.9,3.29,9,17
3752,Ensenada,1,Ensenada,7822,29,60,4,3,3,10.18,1.88,18,1.09,3.53,9,11
3753,Ensenada,1,Ensenada,7822,30,80,4,4,9,8.69,1.61,27,1.04,3.33,10,20
3754,Ensenada,1,Ensenada,7822,31,87,3,0,4,9.33,1.94,29,1.04,3.22,8,25
3755,Ensenada,1,Ensenada,7822,34,103,4,5,9,9.96,2.05,30,1.16,3.68,12,40
3756,Ensenada,1,Ensenada,7822,35,87,8,5,7,9.44,2.28,24,1.21,3.78,11,22
3757,Ensenada,1,Ensenada,7822,36,44,4,6,7,8.15,2.13,14,1.33,3.67,11,16
3758,Ensenada,1,Ensenada,7822,37,40,3,6,0,7.93,1.27,12,1.25,4,11,16
3759,Ensenada,1,Ensenada,7822,38,54,0,6,0,8.57,1.92,11,0.88,3.8,5,20
3760,Ensenada,1,Ensenada,7822,41,47,4,0,0,7.64,2.35,15,1.12,3.36,7,18
3761,Ensenada,1,Ensenada,7822,42,80,5,3,3,9.25,1.71,27,0.87,3.48,13,29
3762,Ensenada,1,Ensenada,7822,43,65,5,3,7,8.8,2.2,23,0.96,3.25,8,33
3763,Ensenada,1,Ensenada,7822,44,19,0,3,0,9.43,1.86,6,0.9,3.8,4,7
3764,Ensenada,1,Ensenada,7822,45,154,8,11,7,8.36,2.22,48,1.18,3.42,13,59
3765,Ensenada,1,Ensenada,7822,48,39,8,11,7,10.76,1.85,15,1,2.79,8,12
3766,Ensenada,1,Ensenada,7822,49,51,8,0,3,8.83,2.16,21,0.8,3,9,20
3767,Ensenada,1,Ensenada,7822,50,76,3,0,6,10.31,1.85,22,1.03,3.62,10,26
3768,Ensenada,1,Ensenada,7822,51,44,3,0,6,9.26,1.74,11,0.94,4,7,11
3769,Ensenada,1,Ensenada,7822,52,135,7,9,6,8.75,1.7,35,1.06,3.97,12,47
3770,Ensenada,1,Ensenada,7822,53,105,5,6,3,9.2,2.08,34,0.96,3.28,10,30
3771,Ensenada,1,Ensenada,7822,55,59,3,3,3,8.63,1.77,29,1.16,3.11,5,25
3772,Ensenada,1,Ensenada,7822,56,38,3,0,3,9.59,2.41,10,1.12,3.8,4,16
3773,Ensenada,1,Ensenada,7822,57,97,6,4,3,8.54,1.86,31,1.17,3.34,9,41
3774,Ensenada,1,Ensenada,7822,58,51,6,4,3,8.59,2,16,1.09,3.64,9,24
3775,Ensenada,1,Ensenada,7822,59,41,6,4,3,9.76,2.18,15,0.95,3.15,6,16
3776,Ensenada,1,Ensenada,7822,60,29,6,4,3,10.23,2,10,0.91,3.22,3,14
3777,Ensenada,1,Ensenada,7822,61,60,4,4,0,8.85,2.26,17,1.11,3.75,3,20
3778,Ensenada,1,Ensenada,7822,62,39,4,4,4,10.16,1.94,12,0.84,3.25,4,19
3780,Ensenada,1,Ensenada,7837,1,39,0,4,8,11.29,1.69,14,0.75,3.25,6,10
3781,Ensenada,1,Ensenada,7837,2,81,3,3,6,10.13,1.51,38,1.07,2.53,9,35
3782,Ensenada,1,Ensenada,7837,3,47,3,3,3,13.03,1.8,17,0.87,2.94,12,13
3783,Ensenada,1,Ensenada,7837,4,134,7,3,21,11.23,1.77,67,0.72,2.63,31,34
3784,Ensenada,1,Ensenada,7837,5,146,3,6,24,11.45,2.05,53,0.79,3.11,31,44
3785,Ensenada,1,Ensenada,7837,6,44,0,6,3,10.22,1.3,16,0.62,3.14,7,11
3786,Ensenada,1,Ensenada,7837,7,63,3,0,12,12.11,1.41,30,0.75,2.52,15,15
3787,Ensenada,1,Ensenada,7837,8,52,3,0,6,12.55,1,23,0.7,2.48,17,7
3788,Ensenada,1,Ensenada,7837,9,45,0,0,8,11,2.06,27,0.75,2.14,9,14
3789,Ensenada,1,Ensenada,7837,10,28,0,0,4,11.55,2,14,0.68,2.55,7,6
3790,Ensenada,1,Ensenada,7837,11,34,0,0,5,10.55,2.56,24,0.81,2.27,8,16
3791,Ensenada,1,Ensenada,7837,12,84,0,4,5,10.28,1.54,38,0.99,2.8,17,26
3792,Ensenada,1,Ensenada,7837,13,31,0,0,4,11.88,1.67,12,0.58,2.58,9,8
3793,Ensenada,1,Ensenada,7837,14,48,0,3,4,11.45,2.25,18,0.86,3.2,5,10
3794,Ensenada,1,Ensenada,7837,15,105,3,3,27,11.45,1.73,49,0.66,2.56,26,27
3795,Ensenada,1,Ensenada,7837,16,61,3,3,9,11.29,2.07,26,0.76,2.65,7,14
3796,Ensenada,1,Ensenada,7837,17,44,0,3,14,10.39,1.52,19,0.67,2.44,6,16
3797,Ensenada,1,Ensenada,7837,18,32,0,3,7,11.25,2.42,22,1.17,2.46,6,19
3798,Ensenada,1,Ensenada,7837,19,33,0,0,6,12.31,1.29,19,0.69,2.06,8,3
3799,Ensenada,1,Ensenada,7837,20,32,0,3,3,11.62,1.93,11,0.74,3.2,6,5
3800,Ensenada,1,Ensenada,7837,21,0,0,0,0,0,0,0,0,0,0,0
3801,Ensenada,1,Ensenada,7837,22,106,0,5,7,11.7,1.59,43,0.83,2.59,19,21
3802,Ensenada,1,Ensenada,7837,23,68,0,5,8,12.08,2.36,26,0.93,3.09,15,20
3803,Ensenada,1,Ensenada,7837,24,24,0,5,5,13,2.27,9,0.65,2.67,7,7
3804,Ensenada,1,Ensenada,7837,25,130,6,3,19,11.52,1.78,60,0.72,2.55,39,47
3805,Ensenada,1,Ensenada,7837,26,50,6,0,4,13.93,1.64,22,0.59,2.27,19,10
3806,Ensenada,1,Ensenada,7837,27,18,6,0,4,13.79,1.29,8,0.78,3,6,10
3807,Ensenada,1,Ensenada,7837,28,23,6,0,5,11.95,2.42,10,0.55,2.3,5,5
3808,Ensenada,1,Ensenada,7837,29,39,6,0,13,11.45,2.53,14,0.56,2.79,10,8
3809,Ensenada,1,Ensenada,7837,30,11,0,0,13,11.38,2.17,6,0.58,2.2,0,8
3810,Ensenada,1,Ensenada,7837,31,40,0,0,7,11.5,2.28,17,0.93,3.33,7,10
3811,Ensenada,1,Ensenada,7837,32,67,0,3,6,13.38,1.65,24,0.7,3.72,12,9
3812,Ensenada,1,Ensenada,7837,33,7,0,0,0,14.86,0.75,4,0.78,2.33,3,0
3813,Ensenada,1,Ensenada,7837,34,14,0,0,0,12.08,2.67,8,0.44,2,3,0
