index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,OTRAENT
3322,Ensenada,1,Ensenada,7697,37,23.0,0.0,0.0,5.0,8.33,3.0,1.0,0.59,2.5,8.0,90.0
3323,Ensenada,1,Ensenada,7697,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3324,Ensenada,1,Ensenada,7697,39,23.0,0.0,0.0,4.0,7.95,2.0,12.0,0.66,2.56,0.0,12.0
3325,Ensenada,1,Ensenada,7697,40,60.0,3.0,3.0,7.0,8.29,2.44,22.0,0.95,3.33,3.0,16.0
3326,Ensenada,1,Ensenada,7697,43,143.0,5.0,8.0,9.0,8.36,2.15,49.0,0.97,3.33,19.0,48.0
3327,Ensenada,1,Ensenada,7697,44,18.0,0.0,8.0,9.0,8.09,2.0,8.0,0.9,2.25,3.0,6.0
3328,Ensenada,1,Ensenada,7697,46,27.0,0.0,0.0,3.0,7.36,2.75,10.0,0.71,2.7,3.0,11.0
3329,Ensenada,1,Ensenada,7697,47,8.0,0.0,0.0,3.0,5.67,3.4,3.0,0.67,2.67,3.0,5.0
3330,Ensenada,1,Ensenada,7697,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,Ensenada,1,Ensenada,7697,49,9.0,0.0,0.0,0.0,13.22,1.0,3.0,0.69,3.0,3.0,0.0
3332,Ensenada,1,Ensenada,7697,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,Ensenada,1,Ensenada,7697,52,386.0,14.0,18.0,29.0,9.1,2.21,131.0,1.05,3.3,41.0,108.0
3334,Ensenada,1,Ensenada,7697,53,87.0,4.0,4.0,29.0,9.51,2.06,23.0,1.09,3.78,6.0,48.0
3335,Ensenada,1,Ensenada,7697,55,30.0,0.0,0.0,4.0,9.77,1.87,11.0,0.83,3.0,5.0,14.0
3336,Ensenada,1,Ensenada,7697,56,3.0,0.0,0.0,4.0,9.77,1.87,1.0,0.83,3.0,5.0,14.0
3337,Ensenada,1,Ensenada,7697,60,38.0,0.0,3.0,0.0,7.37,1.53,11.0,1.31,3.8,5.0,9.0
3338,Ensenada,1,Ensenada,7697,61,18.0,0.0,3.0,0.0,8.31,2.33,7.0,1.0,3.6,5.0,9.0
3339,Ensenada,1,Ensenada,7697,62,60.0,4.0,3.0,6.0,7.87,2.75,23.0,1.0,3.0,6.0,25.0
3340,Ensenada,1,Ensenada,7697,63,12.0,0.0,3.0,0.0,12.6,2.33,6.0,0.71,2.0,4.0,0.0
3341,Ensenada,1,Ensenada,7697,64,49.0,5.0,4.0,0.0,9.66,1.39,15.0,1.04,3.27,4.0,6.0
3342,Ensenada,1,Ensenada,7697,65,7.0,0.0,0.0,0.0,12.14,4.67,5.0,0.64,2.33,4.0,4.0
3343,Ensenada,1,Ensenada,7697,67,37.0,4.0,0.0,0.0,9.3,2.08,12.0,1.12,3.7,4.0,6.0
3344,Ensenada,1,Ensenada,7697,68,26.0,4.0,0.0,0.0,7.95,3.0,8.0,1.13,3.25,4.0,5.0
3345,Ensenada,1,Ensenada,7697,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,Ensenada,1,Ensenada,7697,70,11.0,0.0,0.0,0.0,6.33,1.75,3.0,0.79,3.67,0.0,4.0
3347,Ensenada,1,Ensenada,7697,71,28.0,0.0,0.0,0.0,6.22,2.67,7.0,1.17,4.0,4.0,13.0
3348,Ensenada,1,Ensenada,7697,72,16.0,0.0,0.0,0.0,8.14,4.13,6.0,1.36,3.2,0.0,10.0
3349,Ensenada,1,Ensenada,7697,73,15.0,0.0,0.0,0.0,8.18,4.2,4.0,0.94,3.75,0.0,4.0
3350,Ensenada,1,Ensenada,7697,74,30.0,5.0,0.0,4.0,7.25,2.2,13.0,0.83,2.5,3.0,9.0
3351,Ensenada,1,Ensenada,7697,75,94.0,5.0,3.0,4.0,9.29,1.71,27.0,1.0,3.62,11.0,28.0
3353,Ensenada,1,Ensenada,770A,1,32.0,0.0,0.0,4.0,12.93,1.71,10.0,0.6,3.2,8.0,8.0
3354,Ensenada,1,Ensenada,770A,2,28.0,0.0,0.0,6.0,13.67,2.36,12.0,0.51,2.33,9.0,10.0
3355,Ensenada,1,Ensenada,770A,3,39.0,0.0,0.0,6.0,13.26,1.35,11.0,0.67,3.55,9.0,14.0
3356,Ensenada,1,Ensenada,770A,4,21.0,0.0,0.0,6.0,14.44,1.56,8.0,0.81,4.2,5.0,4.0
3357,Ensenada,1,Ensenada,770A,5,36.0,0.0,3.0,6.0,12.0,1.11,13.0,0.69,2.77,7.0,14.0
3358,Ensenada,1,Ensenada,770A,6,12.0,0.0,3.0,6.0,13.82,1.83,4.0,0.71,3.0,3.0,6.0
3359,Ensenada,1,Ensenada,770A,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,Ensenada,1,Ensenada,770A,8,50.0,0.0,0.0,12.0,13.0,2.52,23.0,0.58,2.5,12.0,21.0
3361,Ensenada,1,Ensenada,770A,9,14.0,0.0,0.0,12.0,13.0,2.13,4.0,0.54,3.5,4.0,8.0
3362,Ensenada,1,Ensenada,770A,11,11.0,0.0,0.0,12.0,11.5,3.2,6.0,0.59,2.2,4.0,7.0
3363,Ensenada,1,Ensenada,770A,12,18.0,0.0,0.0,3.0,11.46,3.43,7.0,0.9,3.6,4.0,7.0
3364,Ensenada,1,Ensenada,770A,13,66.0,5.0,0.0,7.0,11.5,2.65,28.0,0.77,2.75,12.0,21.0
3365,Ensenada,1,Ensenada,770A,14,46.0,5.0,0.0,4.0,13.1,1.94,15.0,0.67,3.54,13.0,9.0
3366,Ensenada,1,Ensenada,770A,15,35.0,5.0,0.0,4.0,13.37,1.17,14.0,0.61,3.18,9.0,10.0
3367,Ensenada,1,Ensenada,770A,16,27.0,5.0,0.0,4.0,12.87,1.77,9.0,0.61,3.0,6.0,9.0
3368,Ensenada,1,Ensenada,770A,18,111.0,4.0,4.0,6.0,11.6,1.72,33.0,0.85,3.36,24.0,38.0
3369,Ensenada,1,Ensenada,770A,19,36.0,4.0,4.0,3.0,10.81,1.43,13.0,0.83,3.27,6.0,6.0
3370,Ensenada,1,Ensenada,770A,20,28.0,0.0,0.0,4.0,10.96,1.38,12.0,0.59,2.33,5.0,10.0
3371,Ensenada,1,Ensenada,770A,21,58.0,4.0,0.0,6.0,12.13,1.85,17.0,0.67,3.63,11.0,18.0
3372,Ensenada,1,Ensenada,770A,22,257.0,9.0,6.0,33.0,12.96,1.72,92.0,0.67,3.13,62.0,68.0
3373,Ensenada,1,Ensenada,770A,24,134.0,13.0,6.0,8.0,11.99,1.63,35.0,0.91,4.06,23.0,46.0
3374,Ensenada,1,Ensenada,770A,25,64.0,4.0,4.0,8.0,11.55,1.88,19.0,0.85,3.56,13.0,23.0
3375,Ensenada,1,Ensenada,770A,26,60.0,5.0,3.0,3.0,13.09,1.8,17.0,0.63,3.75,11.0,13.0
3376,Ensenada,1,Ensenada,770A,27,36.0,5.0,3.0,5.0,12.61,2.38,9.0,0.88,4.0,6.0,11.0
3377,Ensenada,1,Ensenada,770A,28,3.0,5.0,3.0,5.0,12.61,2.38,1.0,0.88,4.0,6.0,11.0
3378,Ensenada,1,Ensenada,770A,31,43.0,0.0,3.0,0.0,12.5,1.84,17.0,0.86,3.58,8.0,8.0
3379,Ensenada,1,Ensenada,770A,32,16.0,0.0,0.0,0.0,14.08,1.5,4.0,0.76,4.0,3.0,0.0
3380,Ensenada,1,Ensenada,770A,36,33.0,0.0,0.0,5.0,9.86,2.29,10.0,1.0,3.67,6.0,10.0
3381,Ensenada,1,Ensenada,770A,37,44.0,0.0,0.0,7.0,13.05,2.06,18.0,0.68,3.38,12.0,14.0
3383,Ensenada,1,Ensenada,7714,1,68.0,3.0,3.0,6.0,9.56,2.07,20.0,0.83,3.4,9.0,18.0
3384,Ensenada,1,Ensenada,7714,2,181.0,8.0,10.0,10.0,10.82,1.68,64.0,0.79,2.92,34.0,58.0
3385,Ensenada,1,Ensenada,7714,3,110.0,8.0,7.0,10.0,9.42,2.51,38.0,0.73,2.97,16.0,41.0
3386,Ensenada,1,Ensenada,7714,4,114.0,4.0,6.0,14.0,9.63,1.68,52.0,1.01,2.38,14.0,62.0
3387,Ensenada,1,Ensenada,7714,5,50.0,4.0,6.0,3.0,10.5,1.65,17.0,0.77,2.94,11.0,16.0
3388,Ensenada,1,Ensenada,7714,6,81.0,3.0,3.0,7.0,9.55,2.25,25.0,0.89,3.38,16.0,28.0
3389,Ensenada,1,Ensenada,7714,7,112.0,3.0,3.0,17.0,9.4,2.1,36.0,0.74,3.29,16.0,16.0
3390,Ensenada,1,Ensenada,7714,8,48.0,4.0,3.0,8.0,8.41,2.32,20.0,0.65,2.53,8.0,14.0
3391,Ensenada,1,Ensenada,7714,9,60.0,4.0,3.0,7.0,10.65,2.24,22.0,0.73,2.73,11.0,14.0
3392,Ensenada,1,Ensenada,7714,10,73.0,3.0,3.0,7.0,10.02,2.34,27.0,0.76,3.04,8.0,29.0
3393,Ensenada,1,Ensenada,7714,11,87.0,3.0,3.0,10.0,9.61,1.91,27.0,0.78,3.35,14.0,37.0
3394,Ensenada,1,Ensenada,7714,12,344.0,12.0,7.0,38.0,9.43,2.1,117.0,0.83,3.13,43.0,126.0
3395,Ensenada,1,Ensenada,7714,13,73.0,5.0,7.0,12.0,9.46,2.15,32.0,0.71,2.81,13.0,20.0
3396,Ensenada,1,Ensenada,7714,14,36.0,5.0,7.0,6.0,10.59,2.29,12.0,0.72,3.0,9.0,8.0
3397,Ensenada,1,Ensenada,7714,15,2.0,5.0,7.0,6.0,10.59,2.29,1.0,0.72,3.0,9.0,8.0
3398,Ensenada,1,Ensenada,7714,16,36.0,5.0,3.0,4.0,10.69,3.0,13.0,0.77,3.0,7.0,10.0
3399,Ensenada,1,Ensenada,7714,17,65.0,3.0,3.0,8.0,8.85,2.65,26.0,0.81,2.95,12.0,12.0
3400,Ensenada,1,Ensenada,7714,19,225.0,14.0,10.0,16.0,9.88,1.86,67.0,0.88,3.57,30.0,68.0
3401,Ensenada,1,Ensenada,7714,20,75.0,14.0,4.0,5.0,8.27,2.39,24.0,0.9,3.41,8.0,26.0
3402,Ensenada,1,Ensenada,7714,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,Ensenada,1,Ensenada,7714,22,59.0,0.0,3.0,3.0,11.98,2.0,18.0,0.81,3.28,8.0,26.0
3404,Ensenada,1,Ensenada,7714,23,41.0,0.0,3.0,3.0,11.15,2.0,11.0,1.0,3.73,9.0,4.0
3405,Ensenada,1,Ensenada,7714,24,58.0,0.0,3.0,6.0,9.19,2.09,21.0,0.94,3.22,13.0,11.0
3406,Ensenada,1,Ensenada,7714,25,100.0,4.0,3.0,20.0,9.16,2.19,38.0,0.81,2.94,19.0,27.0
3407,Ensenada,1,Ensenada,7714,26,70.0,4.0,3.0,10.0,10.5,2.58,31.0,0.75,3.18,12.0,22.0
3408,Ensenada,1,Ensenada,7714,27,142.0,5.0,3.0,14.0,9.25,1.74,47.0,0.79,3.02,19.0,63.0
3409,Ensenada,1,Ensenada,7714,28,239.0,10.0,11.0,18.0,10.07,2.09,78.0,0.88,3.19,30.0,78.0
3410,Ensenada,1,Ensenada,7714,29,142.0,11.0,6.0,9.0,9.68,1.98,37.0,0.99,3.94,14.0,40.0
3411,Ensenada,1,Ensenada,7714,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,Ensenada,1,Ensenada,7714,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,Ensenada,1,Ensenada,7714,33,96.0,0.0,3.0,13.0,10.1,2.12,29.0,0.68,3.31,16.0,29.0
3414,Ensenada,1,Ensenada,7714,34,31.0,0.0,0.0,0.0,12.09,1.79,13.0,0.89,3.1,8.0,9.0
3415,Ensenada,1,Ensenada,7714,35,31.0,0.0,3.0,0.0,10.36,2.08,7.0,1.15,4.43,4.0,10.0
3416,Ensenada,1,Ensenada,7714,36,36.0,0.0,0.0,5.0,10.24,2.62,12.0,0.68,3.0,4.0,14.0
3418,Ensenada,1,Ensenada,7729,1,102.0,3.0,0.0,14.0,13.28,1.67,33.0,0.67,3.19,26.0,37.0
3419,Ensenada,1,Ensenada,7729,2,116.0,4.0,6.0,23.0,12.02,2.1,39.0,0.76,3.22,23.0,36.0
3420,Ensenada,1,Ensenada,7729,3,90.0,3.0,4.0,21.0,13.27,1.74,36.0,0.64,2.9,20.0,31.0
3421,Ensenada,1,Ensenada,7729,4,65.0,3.0,0.0,12.0,10.37,1.92,22.0,0.75,2.95,10.0,23.0
3422,Ensenada,1,Ensenada,7729,5,74.0,3.0,5.0,3.0,11.31,1.63,24.0,0.78,3.22,13.0,15.0
3423,Ensenada,1,Ensenada,7729,6,72.0,3.0,5.0,12.0,11.6,1.77,27.0,0.69,3.27,17.0,22.0
3424,Ensenada,1,Ensenada,7729,7,29.0,0.0,0.0,12.0,12.79,1.47,12.0,0.48,2.64,8.0,11.0
3425,Ensenada,1,Ensenada,7729,8,23.0,0.0,0.0,12.0,11.53,1.43,13.0,0.66,2.88,5.0,7.0
3426,Ensenada,1,Ensenada,7729,9,46.0,0.0,3.0,4.0,12.24,1.84,17.0,0.66,3.29,11.0,10.0
3427,Ensenada,1,Ensenada,7729,10,50.0,0.0,3.0,4.0,14.46,1.55,19.0,0.59,3.13,13.0,14.0
3428,Ensenada,1,Ensenada,7729,11,92.0,4.0,5.0,15.0,11.14,1.76,33.0,0.61,2.97,18.0,36.0
3429,Ensenada,1,Ensenada,7729,12,73.0,4.0,4.0,8.0,12.46,1.93,23.0,0.76,3.17,16.0,28.0
3430,Ensenada,1,Ensenada,7729,13,41.0,0.0,4.0,4.0,13.06,1.45,15.0,0.71,2.93,12.0,16.0
3431,Ensenada,1,Ensenada,7729,14,44.0,0.0,4.0,8.0,11.86,1.96,17.0,0.63,2.75,8.0,14.0
3432,Ensenada,1,Ensenada,7729,15,97.0,0.0,4.0,19.0,11.88,2.36,36.0,0.66,2.85,23.0,29.0
3433,Ensenada,1,Ensenada,7729,16,119.0,0.0,6.0,15.0,12.34,1.98,40.0,0.77,2.98,29.0,28.0
3434,Ensenada,1,Ensenada,7729,17,36.0,0.0,0.0,5.0,13.39,2.24,16.0,0.56,3.0,10.0,11.0
3435,Ensenada,1,Ensenada,7729,18,90.0,4.0,3.0,15.0,13.41,2.1,30.0,0.62,3.46,19.0,33.0
3436,Ensenada,1,Ensenada,7729,19,64.0,3.0,3.0,16.0,11.39,2.0,27.0,0.69,2.91,16.0,19.0
3437,Ensenada,1,Ensenada,7729,20,87.0,0.0,3.0,3.0,13.44,1.59,26.0,0.66,3.35,22.0,24.0
3438,Ensenada,1,Ensenada,7729,21,97.0,0.0,3.0,10.0,12.18,1.89,33.0,0.69,3.13,24.0,32.0
3439,Ensenada,1,Ensenada,7729,22,322.0,10.0,11.0,31.0,11.17,1.89,99.0,0.79,3.35,65.0,83.0
3440,Ensenada,1,Ensenada,7729,24,27.0,3.0,0.0,3.0,13.22,1.75,8.0,0.63,3.86,7.0,6.0
3441,Ensenada,1,Ensenada,7729,25,81.0,3.0,3.0,11.0,11.85,1.88,35.0,0.62,2.79,17.0,24.0
3442,Ensenada,1,Ensenada,7729,26,76.0,3.0,6.0,11.0,14.57,1.51,23.0,0.65,3.45,21.0,18.0
3443,Ensenada,1,Ensenada,7729,27,47.0,3.0,6.0,11.0,12.77,1.76,16.0,0.66,3.36,9.0,18.0
3444,Ensenada,1,Ensenada,7729,28,10.0,0.0,0.0,11.0,13.25,3.25,7.0,0.67,2.5,9.0,6.0
3445,Ensenada,1,Ensenada,7729,29,76.0,4.0,0.0,18.0,11.76,2.09,26.0,0.61,3.04,18.0,27.0
3446,Ensenada,1,Ensenada,7729,30,84.0,4.0,5.0,12.0,11.62,1.33,23.0,0.7,3.24,11.0,33.0
3447,Ensenada,1,Ensenada,7729,31,63.0,4.0,5.0,8.0,12.23,1.63,24.0,0.65,2.74,19.0,14.0
3448,Ensenada,1,Ensenada,7729,32,18.0,0.0,0.0,8.0,10.89,1.33,7.0,0.67,3.0,4.0,14.0
3450,Ensenada,1,Ensenada,7733,1,118.0,0.0,0.0,23.0,11.51,1.71,47.0,0.69,2.62,28.0,47.0
3451,Ensenada,1,Ensenada,7733,2,85.0,0.0,0.0,12.0,11.9,1.74,38.0,0.57,2.58,25.0,32.0
3452,Ensenada,1,Ensenada,7733,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3453,Ensenada,1,Ensenada,7733,4,89.0,0.0,3.0,19.0,11.82,2.1,36.0,0.66,2.87,18.0,33.0
3454,Ensenada,1,Ensenada,7733,5,88.0,0.0,3.0,11.0,12.11,2.0,32.0,0.8,3.14,13.0,34.0
3455,Ensenada,1,Ensenada,7733,7,47.0,0.0,0.0,4.0,10.89,1.71,17.0,0.85,2.94,9.0,17.0
3456,Ensenada,1,Ensenada,7733,8,69.0,0.0,0.0,22.0,10.63,2.61,35.0,0.61,2.3,15.0,25.0
3457,Ensenada,1,Ensenada,7733,9,91.0,3.0,0.0,16.0,11.95,2.2,31.0,0.66,3.03,22.0,23.0
3458,Ensenada,1,Ensenada,7733,10,94.0,3.0,4.0,23.0,11.68,1.93,39.0,0.61,2.69,16.0,38.0
3459,Ensenada,1,Ensenada,7733,11,91.0,3.0,4.0,19.0,12.0,1.83,34.0,0.67,2.94,23.0,34.0
3460,Ensenada,1,Ensenada,7733,12,70.0,3.0,3.0,17.0,11.71,1.74,26.0,0.57,2.69,15.0,34.0
3461,Ensenada,1,Ensenada,7733,13,59.0,6.0,3.0,4.0,12.86,1.41,23.0,0.88,3.11,15.0,18.0
3462,Ensenada,1,Ensenada,7733,14,18.0,0.0,3.0,4.0,9.8,2.3,9.0,0.95,2.57,15.0,8.0
3463,Ensenada,1,Ensenada,7733,15,92.0,6.0,0.0,17.0,10.89,2.09,35.0,0.92,3.07,12.0,43.0
3464,Ensenada,1,Ensenada,7733,16,46.0,0.0,5.0,12.0,13.41,2.5,16.0,0.61,2.88,14.0,14.0
3465,Ensenada,1,Ensenada,7733,17,59.0,4.0,4.0,6.0,11.52,2.31,19.0,0.73,3.28,9.0,14.0
3466,Ensenada,1,Ensenada,7733,18,42.0,3.0,4.0,8.0,11.52,2.62,13.0,0.78,3.5,9.0,12.0
3467,Ensenada,1,Ensenada,7733,19,124.0,3.0,3.0,21.0,10.91,1.78,47.0,0.78,3.18,27.0,55.0
3468,Ensenada,1,Ensenada,7733,20,116.0,4.0,8.0,15.0,10.77,1.93,39.0,0.85,3.31,22.0,35.0
3469,Ensenada,1,Ensenada,7733,21,97.0,4.0,8.0,17.0,12.17,1.63,31.0,0.65,3.23,20.0,28.0
3470,Ensenada,1,Ensenada,7733,22,87.0,4.0,8.0,11.0,11.03,2.32,29.0,0.81,3.48,12.0,37.0
3471,Ensenada,1,Ensenada,7733,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3472,Ensenada,1,Ensenada,7733,24,35.0,3.0,0.0,0.0,11.42,1.36,9.0,0.9,3.89,5.0,11.0
3473,Ensenada,1,Ensenada,7733,26,67.0,3.0,0.0,8.0,12.09,1.97,25.0,0.7,2.79,17.0,20.0
3474,Ensenada,1,Ensenada,7733,27,51.0,3.0,0.0,11.0,10.13,1.58,25.0,0.8,2.55,10.0,27.0
3475,Ensenada,1,Ensenada,7733,28,11.0,3.0,0.0,3.0,10.13,2.0,4.0,0.65,2.75,3.0,5.0
3476,Ensenada,1,Ensenada,7733,29,23.0,3.0,0.0,3.0,10.05,2.55,11.0,0.7,2.3,5.0,8.0
3477,Ensenada,1,Ensenada,7733,30,34.0,0.0,0.0,4.0,11.37,1.61,8.0,0.92,4.25,5.0,10.0
3478,Ensenada,1,Ensenada,7733,31,62.0,0.0,0.0,6.0,10.22,1.48,28.0,0.72,2.48,10.0,19.0
3479,Ensenada,1,Ensenada,7733,32,43.0,0.0,3.0,4.0,12.48,2.0,17.0,0.65,2.53,13.0,14.0
3480,Ensenada,1,Ensenada,7733,33,35.0,0.0,0.0,8.0,10.92,1.79,16.0,0.55,2.19,10.0,11.0
3481,Ensenada,1,Ensenada,7733,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3482,Ensenada,1,Ensenada,7733,36,19.0,0.0,0.0,3.0,8.19,2.14,4.0,1.36,4.75,0.0,8.0
3483,Ensenada,1,Ensenada,7733,37,6.0,0.0,0.0,0.0,9.2,2.0,3.0,1.0,2.0,0.0,4.0
3485,Ensenada,1,Ensenada,7748,1,202.0,6.0,5.0,24.0,11.83,1.87,67.0,0.67,3.06,48.0,59.0
3486,Ensenada,1,Ensenada,7748,2,47.0,6.0,5.0,8.0,11.94,1.96,16.0,0.78,3.13,9.0,24.0
3487,Ensenada,1,Ensenada,7748,3,21.0,0.0,5.0,8.0,11.94,1.44,10.0,0.51,2.33,6.0,7.0
3488,Ensenada,1,Ensenada,7748,5,8.0,0.0,5.0,8.0,11.94,1.44,2.0,0.51,2.33,6.0,7.0
3489,Ensenada,1,Ensenada,7748,9,45.0,0.0,5.0,5.0,13.63,1.63,19.0,0.51,2.5,16.0,10.0
3490,Ensenada,1,Ensenada,7748,10,48.0,0.0,5.0,6.0,12.57,1.79,19.0,0.64,3.0,11.0,16.0
3491,Ensenada,1,Ensenada,7748,11,49.0,3.0,5.0,0.0,13.18,1.79,18.0,0.74,3.06,12.0,18.0
3492,Ensenada,1,Ensenada,7748,12,36.0,3.0,5.0,0.0,12.41,2.33,16.0,0.73,3.0,6.0,11.0
3493,Ensenada,1,Ensenada,7748,13,51.0,3.0,5.0,0.0,11.53,1.62,16.0,0.8,3.4,9.0,24.0
3494,Ensenada,1,Ensenada,7748,14,51.0,3.0,4.0,0.0,12.53,1.1,16.0,0.78,3.4,12.0,18.0
3495,Ensenada,1,Ensenada,7748,15,33.0,3.0,0.0,0.0,11.36,1.6,15.0,0.6,2.54,8.0,19.0
3496,Ensenada,1,Ensenada,7748,16,33.0,3.0,0.0,0.0,13.35,1.42,15.0,0.52,2.36,10.0,5.0
3497,Ensenada,1,Ensenada,7748,17,35.0,3.0,0.0,5.0,11.73,1.43,16.0,0.54,2.33,11.0,14.0
3498,Ensenada,1,Ensenada,7748,18,50.0,5.0,0.0,0.0,10.02,1.88,15.0,0.83,3.57,7.0,23.0
3499,Ensenada,1,Ensenada,7748,19,97.0,5.0,0.0,14.0,12.25,1.27,35.0,0.64,2.85,25.0,25.0
3500,Ensenada,1,Ensenada,7748,20,49.0,0.0,0.0,8.0,12.12,1.82,19.0,0.62,2.58,13.0,16.0
3501,Ensenada,1,Ensenada,7748,21,54.0,0.0,0.0,9.0,12.09,1.75,21.0,0.68,2.84,14.0,15.0
3502,Ensenada,1,Ensenada,7748,22,27.0,0.0,0.0,9.0,10.9,1.2,10.0,0.96,3.38,4.0,17.0
3503,Ensenada,1,Ensenada,7748,23,11.0,0.0,0.0,0.0,14.67,0.8,4.0,0.61,2.75,3.0,4.0
3504,Ensenada,1,Ensenada,7748,24,82.0,3.0,0.0,4.0,13.57,1.82,30.0,0.7,2.93,24.0,30.0
3505,Ensenada,1,Ensenada,7748,25,38.0,3.0,0.0,4.0,12.06,1.41,16.0,0.63,2.53,11.0,19.0
3506,Ensenada,1,Ensenada,7748,26,32.0,3.0,4.0,4.0,11.5,2.28,16.0,0.6,2.67,7.0,17.0
3507,Ensenada,1,Ensenada,7748,27,39.0,3.0,3.0,4.0,12.07,2.11,17.0,0.6,2.44,11.0,13.0
3508,Ensenada,1,Ensenada,7748,28,55.0,4.0,4.0,4.0,11.0,1.35,16.0,0.83,3.67,12.0,13.0
3509,Ensenada,1,Ensenada,7748,29,57.0,5.0,4.0,4.0,11.26,1.73,16.0,0.93,3.8,9.0,21.0
3510,Ensenada,1,Ensenada,7748,30,37.0,5.0,3.0,3.0,12.16,2.37,16.0,0.84,2.64,8.0,20.0
3511,Ensenada,1,Ensenada,7748,31,39.0,5.0,3.0,5.0,11.85,1.78,16.0,0.85,2.79,13.0,21.0
3512,Ensenada,1,Ensenada,7748,32,89.0,5.0,3.0,17.0,12.36,2.02,34.0,0.64,3.07,23.0,28.0
3513,Ensenada,1,Ensenada,7748,33,45.0,0.0,3.0,17.0,11.97,1.29,15.0,0.73,3.21,13.0,30.0
3514,Ensenada,1,Ensenada,7748,34,35.0,0.0,5.0,17.0,12.3,1.64,16.0,0.61,2.5,6.0,8.0
3515,Ensenada,1,Ensenada,7748,35,42.0,0.0,0.0,17.0,12.91,1.37,16.0,0.66,2.63,12.0,14.0
3516,Ensenada,1,Ensenada,7748,36,39.0,0.0,0.0,17.0,13.43,1.41,16.0,0.67,2.79,12.0,13.0
3517,Ensenada,1,Ensenada,7748,37,38.0,3.0,0.0,5.0,12.09,1.88,16.0,0.56,2.38,12.0,17.0
3518,Ensenada,1,Ensenada,7748,38,60.0,3.0,4.0,11.0,10.68,2.19,21.0,0.58,2.86,12.0,23.0
3519,Ensenada,1,Ensenada,7748,39,49.0,3.0,4.0,19.0,10.23,2.52,22.0,0.62,2.58,8.0,23.0
3520,Ensenada,1,Ensenada,7748,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3522,Ensenada,1,Ensenada,7752,1,131.0,6.0,8.0,18.0,10.37,2.08,50.0,0.78,2.91,24.0,24.0
3523,Ensenada,1,Ensenada,7752,2,232.0,11.0,13.0,23.0,9.96,1.91,89.0,0.89,2.94,32.0,77.0
3524,Ensenada,1,Ensenada,7752,4,132.0,4.0,4.0,18.0,11.5,1.83,46.0,0.75,3.38,32.0,33.0
3525,Ensenada,1,Ensenada,7752,5,68.0,4.0,4.0,5.0,11.2,1.65,30.0,0.67,3.24,15.0,18.0
3526,Ensenada,1,Ensenada,7752,7,96.0,4.0,5.0,10.0,10.55,2.38,41.0,0.79,3.0,17.0,28.0
3527,Ensenada,1,Ensenada,7752,9,101.0,0.0,4.0,15.0,11.86,1.84,41.0,0.68,2.97,17.0,19.0
3528,Ensenada,1,Ensenada,7752,10,110.0,4.0,4.0,11.0,11.24,1.67,42.0,0.79,3.33,22.0,15.0
3529,Ensenada,1,Ensenada,7752,11,28.0,0.0,0.0,11.0,11.78,1.5,14.0,0.61,2.55,9.0,6.0
3530,Ensenada,1,Ensenada,7752,14,104.0,6.0,4.0,11.0,9.08,2.66,42.0,0.83,2.97,12.0,17.0
3531,Ensenada,1,Ensenada,7752,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3532,Ensenada,1,Ensenada,7752,16,74.0,0.0,5.0,7.0,10.76,2.31,32.0,0.83,2.85,20.0,22.0
3533,Ensenada,1,Ensenada,7752,17,74.0,6.0,5.0,8.0,10.2,1.96,24.0,0.93,3.52,14.0,17.0
3534,Ensenada,1,Ensenada,7752,18,51.0,6.0,5.0,3.0,11.51,1.92,18.0,0.59,2.83,13.0,16.0
3535,Ensenada,1,Ensenada,7752,19,39.0,4.0,5.0,5.0,10.75,1.88,22.0,0.69,2.29,7.0,8.0
3536,Ensenada,1,Ensenada,7752,20,36.0,0.0,5.0,5.0,11.45,1.31,20.0,0.55,2.4,8.0,5.0
3537,Ensenada,1,Ensenada,7752,21,88.0,0.0,6.0,9.0,12.0,1.71,35.0,0.71,3.03,26.0,19.0
